inchikey,target_domain_macro,class_np,motif_methoxy,motif_prenyl,motif_sugar,motif_combination,mw,logp,tpsa,fsp3,structural_qc_status,median_pchembl,z_potency_equal_mean,z_potency_equal_median,z_potency_record_weighted,n_records,n_targets,n_assays,n_standard_types,standard_types,z_potency,delta_equal_mean_minus_record_weighted,delta_equal_median_minus_equal_mean
YDKQMGVESZZFGP-SETSBSEESA-N,Phenotypic: Cancer and Cells,Flavanones,0,1,0,Prenyl,492.61200000000025,6.848700000000008,96.22000000000001,0.43333333333333335,pass,4.89,0.104271924205584,0.104271924205584,0.10427192420558364,2,2,2,1,IC50,0.104271924205584,3.608224830031759e-16,0
YELBDRXMPXVGQT-LOSJGSFVSA-N,General Assays and Safety,Dihydroflavonols,0,1,0,Prenyl,408.4940000000001,4.792500000000006,86.99000000000001,0.32,pass,5.54,0.542369135553343,0.542369135553343,0.5423691355533427,1,1,1,1,IC50,0.542369135553343,3.3306690738754696e-16,0
YFBYVGLTPVOMJI-UHFFFAOYSA-N,Metabolic Enzymes,Neoflavonoids,0,0,0,Simple,272.25600000000003,2.2444000000000006,86.99000000000001,0.13333333333333333,pass,4.71,-0.639610556793266,-0.639610556793266,-0.6396105567932657,1,1,1,1,IC50,-0.639610556793266,-2.220446049250313e-16,0
YFLADGILWZIDNJ-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,1,0,0,Methoxy,344.31900000000013,2.897000000000001,98.36000000000001,0.16666666666666666,pass,4.54,-0.562027111524285,-0.562027111524285,-0.5620271115242849,1,1,1,1,EC50,-0.562027111524285,-1.1102230246251565e-16,0
YGCCASGFIOIXIN-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,0,1,0,Prenyl,338.35900000000004,4.085500000000002,90.9,0.15,pass,4.05,-1.41408545445467,-1.41408545445467,-1.41408545445467,1,1,1,1,IC50,-1.41408545445467,0,0
YHOYRZLJSAAOGW-WFQOKMFZSA-N,Infectious Diseases,Dihydroflavonols,1,1,0,Methoxy+Prenyl,454.5190000000002,4.724500000000006,116.45000000000002,0.34615384615384615,pass,5.1,-0.14451554789950927,-0.14451554789950927,-0.14451554789950904,2,2,2,2,IC50;Ki,-0.14451554789950927,-2.220446049250313e-16,0
YHOYRZLJSAAOGW-WFQOKMFZSA-N,Neuroscience Targets,Dihydroflavonols,1,1,0,Methoxy+Prenyl,454.5190000000002,4.724500000000006,116.45000000000002,0.34615384615384615,pass,4.5425,-0.7785529256149055,-0.7785529256149055,-0.7785529256149053,4,4,4,2,IC50;Ki,-0.7785529256149055,-2.220446049250313e-16,0
YHWNASRGLKJRJJ-UHFFFAOYSA-N,Cell Signaling and Survival,Flavanones,0,1,0,Prenyl,340.375,4.018600000000003,86.99000000000001,0.25,pass,5.43,0.565502491672016,0.565502491672016,0.5655024916720163,1,1,1,1,AC50,0.565502491672016,-2.220446049250313e-16,0
YHWNASRGLKJRJJ-UHFFFAOYSA-N,Gene Regulation,Flavanones,0,1,0,Prenyl,340.375,4.018600000000003,86.99000000000001,0.25,pass,6.4,0.286411575643779,0.286411575643779,0.2864115756437787,1,1,1,1,EC50,0.286411575643779,2.7755575615628914e-16,0
YHWNASRGLKJRJJ-UHFFFAOYSA-N,General Assays and Safety,Flavanones,0,1,0,Prenyl,340.375,4.018600000000003,86.99000000000001,0.25,pass,5.43,0.885297098954221,0.885297098954221,0.885297098954221,1,1,1,1,AC50,0.885297098954221,0,0
YHWNASRGLKJRJJ-UHFFFAOYSA-N,Infectious Diseases,Flavanones,0,1,0,Prenyl,340.375,4.018600000000003,86.99000000000001,0.25,pass,5.4,0.960781815298992,0.960781815298992,0.9607818152989921,3,3,3,1,EC50,0.960781815298992,-1.1102230246251565e-16,0
YHWNASRGLKJRJJ-UHFFFAOYSA-N,Transporters and Ion Channels,Flavanones,0,1,0,Prenyl,340.375,4.018600000000003,86.99000000000001,0.25,pass,6,0.894661524710037,0.894661524710037,0.8946615247100375,2,2,2,1,IC50,0.894661524710037,-4.440892098500626e-16,0
YIMXACQKSLBLPF-UHFFFAOYSA-N,Metabolic Enzymes,Flavanones,1,1,0,Methoxy+Prenyl,438.52000000000027,5.490800000000007,96.22000000000001,0.34615384615384615,pass,4.8,-0.52184630942557,-0.52184630942557,-0.5218463094255703,2,2,2,1,IC50,-0.52184630942557,3.3306690738754696e-16,0
YKGCBLWILMDSAV-SFHVURJKSA-N,Metabolic Enzymes,Flavanones,1,1,0,Methoxy+Prenyl,354.40200000000004,4.3216000000000045,75.99000000000001,0.2857142857142857,pass,6.1,1.17919281921892,1.17919281921892,1.1791928192189214,2,2,2,1,IC50,1.17919281921892,-1.3322676295501878e-15,0
YKGCBLWILMDSAV-SFHVURJKSA-N,Phenotypic: Cancer and Cells,Flavanones,1,1,0,Methoxy+Prenyl,354.40200000000004,4.3216000000000045,75.99000000000001,0.2857142857142857,pass,4.71,-0.221090371221613,-0.221090371221613,-0.22109037122161312,1,1,1,1,IC50,-0.221090371221613,1.1102230246251565e-16,0
YKGCBLWILMDSAV-UHFFFAOYSA-N,Cell Signaling and Survival,Flavanones,1,1,0,Methoxy+Prenyl,354.40200000000004,4.3216000000000045,75.99000000000001,0.2857142857142857,pass,4.34,-0.992441320217059,-0.992441320217059,-0.9924413202170589,3,3,3,1,IC50,-0.992441320217059,-1.1102230246251565e-16,0
YKGCBLWILMDSAV-UHFFFAOYSA-N,Gene Regulation,Flavanones,1,1,0,Methoxy+Prenyl,354.40200000000004,4.3216000000000045,75.99000000000001,0.2857142857142857,pass,5.85,-0.257865571426791,-0.257865571426791,-0.25786557142679134,1,1,1,1,EC50,-0.257865571426791,3.3306690738754696e-16,0
YKGCBLWILMDSAV-UHFFFAOYSA-N,General Assays and Safety,Flavanones,1,1,0,Methoxy+Prenyl,354.40200000000004,4.3216000000000045,75.99000000000001,0.2857142857142857,pass,4.45,-1.0111957033456,-1.0111957033456,-1.0111957033455998,1,1,1,1,IC50,-1.0111957033456,-2.220446049250313e-16,0
YKGCBLWILMDSAV-UHFFFAOYSA-N,Neuroscience Targets,Flavanones,1,1,0,Methoxy+Prenyl,354.40200000000004,4.3216000000000045,75.99000000000001,0.2857142857142857,pass,4.56,-0.732851390604334,-0.732851390604334,-0.7328513906043338,1,1,1,1,IC50,-0.732851390604334,-2.220446049250313e-16,0
YKGCBLWILMDSAV-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Flavanones,1,1,0,Methoxy+Prenyl,354.40200000000004,4.3216000000000045,75.99000000000001,0.2857142857142857,pass,4.51,-0.582604032807388,-0.582604032807388,-0.5826040328073882,7,5,7,1,IC50,-0.582604032807388,1.1102230246251565e-16,0
YKTQNXNBVRMYNF-VFZUQKNSSA-N,Inflammation and Proteolysis,Chalcones,0,1,0,Prenyl,486.5200000000002,5.150500000000005,124.29,0.10344827586206896,pass,4.635,-0.518746500692908,-0.518746500692908,-0.5187465006929081,2,2,2,1,IC50,-0.518746500692908,1.1102230246251565e-16,0
YKTQNXNBVRMYNF-VFZUQKNSSA-N,Metabolic Enzymes,Chalcones,0,1,0,Prenyl,486.5200000000002,5.150500000000005,124.29,0.10344827586206896,pass,4.75,-0.587270891296512,-0.587270891296512,-0.5872708912965121,2,2,2,1,IC50,-0.587270891296512,1.1102230246251565e-16,0
YKTQNXNBVRMYNF-VFZUQKNSSA-N,Phenotypic: Cancer and Cells,Chalcones,0,1,0,Prenyl,486.5200000000002,5.150500000000005,124.29,0.10344827586206896,pass,4.745,-0.157825480444102,-0.157825480444102,-0.15782548044410227,2,1,2,1,IC50,-0.157825480444102,2.7755575615628914e-16,0
YKTQNXNBVRMYNF-YVMHTMGASA-N,Inflammation and Proteolysis,Chalcones,0,1,0,Prenyl,486.5200000000002,5.150500000000005,124.29,0.10344827586206896,pass,4.875,-0.222295589713136,-0.222295589713136,-0.22229558971313645,2,2,2,1,IC50,-0.222295589713136,4.440892098500626e-16,0
YKTQNXNBVRMYNF-YVMHTMGASA-N,Metabolic Enzymes,Chalcones,0,1,0,Prenyl,486.5200000000002,5.150500000000005,124.29,0.10344827586206896,pass,4.08,-1.46396028836713,-1.46396028836713,-1.4639602883671348,1,1,1,1,IC50,-1.46396028836713,4.6629367034256575e-15,0
YKYNYMQDXOWMDT-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,0,0,0,Simple,352.3420000000001,3.761000000000004,100.13000000000002,0.15,pass,4.77,-0.326205305459366,-0.326205305459366,-0.32620530545936605,1,1,1,1,EC50,-0.326205305459366,5.551115123125783e-17,0
YLTPWCZXKJSORQ-GYCJOSAFSA-N,Infectious Diseases,Flavanones,1,1,0,Methoxy+Prenyl,438.5200000000002,5.6096000000000075,96.22,0.34615384615384615,pass,4.609999999999999,-0.8995699207083849,-0.8995699207083849,-0.8995699207083863,2,2,2,2,IC50;Ki,-0.8995699207083849,1.3322676295501878e-15,0
YLTPWCZXKJSORQ-GYCJOSAFSA-N,Neuroscience Targets,Flavanones,1,1,0,Methoxy+Prenyl,438.5200000000002,5.6096000000000075,96.22,0.34615384615384615,pass,5.245,0.335767127578841,0.335767127578841,0.33576712757884075,2,2,2,2,IC50;Ki,0.335767127578841,2.220446049250313e-16,0
YLTPWCZXKJSORQ-GYCJOSAFSA-N,Phenotypic: Cancer and Cells,Flavanones,1,1,0,Methoxy+Prenyl,438.5200000000002,5.6096000000000075,96.22,0.34615384615384615,pass,4.95,0.212726022681317,0.212726022681317,0.21272602268131693,2,2,2,1,IC50,0.212726022681317,5.551115123125783e-17,0
YLZYAUCOYZKLMA-SJCJKPOMSA-N,Infectious Diseases,Pterocarpan,1,0,0,Methoxy,298.29400000000004,3.0336000000000016,46.150000000000006,0.29411764705882354,pass,5.81,1.0195025783569889,1.0195025783569889,1.0195025783569904,2,2,2,2,IC50;Ki,1.0195025783569889,-1.5543122344752192e-15,0
YMILJRPIVTZKTL-OCFJWBBSSA-N,General Assays and Safety,Flavanones,0,1,0,Prenyl,508.61100000000033,5.930200000000005,127.45,0.36666666666666664,pass,4.48,-0.968437038054803,-0.968437038054803,-0.9684370380548029,1,1,1,1,IC50,-0.968437038054803,-1.1102230246251565e-16,0
YMZLDTUSRCHDNT-YNIFFJEOSA-N,Infectious Diseases,Flavan-3-ols,1,0,0,Methoxy,508.5700000000003,6.795600000000007,77.38000000000001,0.1875,pass,5.1875,0.3487861320959,0.3487861320959,0.34878613209589976,3,2,3,1,IC50,0.3487861320959,2.220446049250313e-16,0
YNHIXLNNNNXLFF-YENJAGDHSA-N,Infectious Diseases,Proanthocyanins,0,0,0,Simple,1729.5300000000009,8.58909999999997,651.2800000000003,0.2,pass,4.74,-0.455890875196541,-0.455890875196541,-0.45589087519654126,1,1,1,1,IC50,-0.455890875196541,2.7755575615628914e-16,0
YNWXJFQOCHMPCK-LXGDFETPSA-N,Inflammation and Proteolysis,Chalcones,0,0,1,Sugar,418.39800000000014,0.17259999999999942,156.91,0.2857142857142857,pass,4.57,-0.599035289083262,-0.599035289083262,-0.5990352890832622,1,1,1,1,IC50,-0.599035289083262,2.220446049250313e-16,0
YNWXJFQOCHMPCK-LXGDFETPSA-N,Metabolic Enzymes,Chalcones,0,0,1,Sugar,418.39800000000014,0.17259999999999942,156.91,0.2857142857142857,pass,5.085,-0.1432279911501999,-0.1432279911501999,-0.14322799115020368,2,2,2,2,IC50;Ki,-0.1432279911501999,3.774758283725532e-15,0
YODBFZQPDZJGJG-CVDCTZTESA-N,Cell Signaling and Survival,Pterocarpan,0,1,0,Prenyl,390.47900000000016,5.694800000000004,47.92,0.36,pass,5.19,0.134449492045073,0.134449492045073,0.1344494920450728,1,1,1,1,IC50,0.134449492045073,1.942890293094024e-16,0
