inchikey,target_domain_macro,class_np,motif_methoxy,motif_prenyl,motif_sugar,motif_combination,mw,logp,tpsa,fsp3,structural_qc_status,median_pchembl,z_potency_equal_mean,z_potency_equal_median,z_potency_record_weighted,n_records,n_targets,n_assays,n_standard_types,standard_types,z_potency,delta_equal_mean_minus_record_weighted,delta_equal_median_minus_equal_mean,visual_clade
YOGANETYFUQWIM-PXJZQJOASA-N,Infectious Diseases,Flavanones,0,0,0,Simple,540.4800000000002,4.793800000000005,177.89,0.06666666666666667,pass,4.32,-1.21111845745984,-1.21111845745984,-1.2111184574598381,3,3,3,1,IC50,-1.21111845745984,-1.7763568394002505e-15,0,Rosids (Fabids)
YRFONVUVHGLFMJ-NRFANRHFSA-N,Infectious Diseases,Flavanones,0,0,0,Simple,440.49200000000025,4.397600000000003,116.45000000000002,0.4,pass,6.57,2.20467721930377,2.20467721930377,2.20467721930377,2,2,2,2,IC50;Ki,2.20467721930377,0,0,Rosids (Fabids)
ZEZOBFSLMMTYFF-HQSFFLIMSA-N,Infectious Diseases,Chalcones,0,1,0,Prenyl,626.6140000000001,5.754400000000009,205.20999999999998,0.2,pass,5.5,1.0706807764578354,1.0706807764578354,0.6738488049056958,7,4,7,2,EC50;IC50,1.0706807764578354,0.3968319715521397,0,Rosids (Fabids)
ZHPYEBFYLDGZKF-LEWJYISDSA-N,Infectious Diseases,Pterocarpan,1,1,0,Methoxy+Prenyl,354.4020000000001,3.623200000000002,68.15,0.3333333333333333,pass,5.83,0.9141432054356445,0.9141432054356445,0.7032138362788473,3,3,3,2,IC50;Ki,0.9141432054356445,0.21092936915679728,0,Rosids (Fabids)
ZTGHWUWBQNCCOH-UHFFFAOYSA-N,Infectious Diseases,2-arylbenzofurans,0,1,0,Prenyl,310.34900000000005,4.725300000000004,73.83,0.15789473684210525,pass,4.105,-1.59772305314224,-1.59772305314224,-1.5977230531422397,2,2,2,1,IC50,-1.59772305314224,-2.220446049250313e-16,0,Rosids (Fabids)
ZUGCRBMNFSAUOC-YRNVUSSQSA-N,Infectious Diseases,Chalcones,1,1,0,Methoxy+Prenyl,338.40300000000013,4.511200000000002,66.76,0.19047619047619047,pass,5.38,0.694932107299911,0.694932107299911,0.6949321072999106,1,1,1,1,IC50,0.694932107299911,3.3306690738754696e-16,0,Rosids (Fabids)
BHDBRCJCCXGBOF-GCFMLEDASA-N,Inflammation and Proteolysis,Chalcones,0,1,0,Prenyl,819.0039999999999,11.09979999999998,195.97999999999996,0.32,pass,7.01,2.41488230587775,2.41488230587775,2.4148823058777458,1,1,1,1,IC50,2.41488230587775,4.440892098500626e-15,0,Rosids (Fabids)
BNHKKFCHFULPFL-YWZLYKJASA-N,Inflammation and Proteolysis,Pterocarpan,0,0,0,Simple,320.344,4.781200000000004,51.83,0.2,pass,5.065,0.0123947148125164,0.0123947148125164,0.012394714812516356,2,1,2,1,IC50,0.0123947148125164,4.5102810375396984e-17,0,Rosids (Fabids)
BZEKKSSYFMPCCF-UHFFFAOYSA-N,Inflammation and Proteolysis,Flavanones,1,0,0,Methoxy,626.6140000000003,6.014400000000007,143.12,0.2,pass,5.305,0.308845625792287,0.308845625792287,0.30884562579228686,2,2,2,1,IC50,0.308845625792287,1.6653345369377348e-16,0,Rosids (Fabids)
CLYYUOMSXIPPJS-UHFFFAOYSA-N,Inflammation and Proteolysis,2-arylbenzofurans,1,0,0,Methoxy,298.33799999999997,3.738900000000002,62.83,0.2222222222222222,pass,4.38,-0.833725593608915,-0.833725593608915,-0.833725593608915,1,1,1,1,IC50,-0.833725593608915,0,0,Rosids (Fabids)
DEZFNHCVIZBHBI-ZHACJKMWSA-N,Inflammation and Proteolysis,Chalcones,0,0,0,Simple,516.5460000000002,5.396720000000009,144.52,0.2,pass,4.6,-0.561978925210792,-0.561978925210792,-0.5619789252107915,1,1,1,1,IC50,-0.561978925210792,-4.440892098500626e-16,0,Rosids (Fabids)
DZMMGSFVLBBPIA-UHFFFAOYSA-N,Inflammation and Proteolysis,2-arylbenzofurans,1,0,0,Methoxy,298.338,3.738900000000002,62.83,0.2222222222222222,pass,4.475,-0.716380441346089,-0.716380441346089,-0.7163804413460891,2,2,2,1,IC50,-0.716380441346089,1.1102230246251565e-16,0,Rosids (Fabids)
FVNFXIPJDHVJGE-REZTVBANSA-N,Inflammation and Proteolysis,Chalcones,0,1,0,Prenyl,410.51000000000005,5.559700000000007,97.99000000000001,0.32,pass,6.77,2.11843139489797,2.11843139489797,2.1184313948979745,1,1,1,1,IC50,2.11843139489797,-4.440892098500626e-15,0,Rosids (Fabids)
GFWPWSNIXRDQJC-LMSSTIIKSA-N,Inflammation and Proteolysis,Flavanones,0,0,0,Simple,556.4790000000003,4.499400000000006,198.12,0.06666666666666667,pass,5.89,1.03144472130548,1.03144472130548,1.0314447213054796,1,1,1,1,IC50,1.03144472130548,4.440892098500626e-16,0,Rosids (Fabids)
GFWPWSNIXRDQJC-PXJZQJOASA-N,Inflammation and Proteolysis,Flavanones,0,0,0,Simple,556.4790000000003,4.499400000000006,198.12,0.06666666666666667,pass,5.89,1.03144472130548,1.03144472130548,1.0314447213054796,1,1,1,1,IC50,1.03144472130548,4.440892098500626e-16,0,Rosids (Fabids)
GFWPWSNIXRDQJC-UHFFFAOYSA-N,Inflammation and Proteolysis,Flavanones,0,0,0,Simple,556.4790000000003,4.499400000000006,198.12,0.06666666666666667,pass,5.2,0.179148352238637,0.179148352238637,0.17914835223863748,2,2,2,1,IC50,0.179148352238637,-4.718447854656915e-16,0,Rosids (Fabids)
GHCZYXUOYFOXIP-UHFFFAOYSA-N,Inflammation and Proteolysis,Isoflavanones,0,1,0,Prenyl,420.4610000000002,5.2697000000000065,100.13000000000002,0.24,pass,4.13,-1.14252862587951,-1.14252862587951,-1.1425286258795102,1,1,1,1,IC50,-1.14252862587951,2.220446049250313e-16,0,Rosids (Fabids)
GJKQLIDFFREHGO-UHFFFAOYSA-N,Inflammation and Proteolysis,Dihydroflavonols,0,1,0,Prenyl,570.5940000000003,5.529000000000008,145.91,0.30303030303030304,pass,4.38,-0.833725593608915,-0.833725593608915,-0.833725593608915,1,1,1,1,IC50,-0.833725593608915,0,0,Rosids (Fabids)
GQGAUUMVOCWEFW-UHFFFAOYSA-N,Inflammation and Proteolysis,Isoflavones,1,0,0,Methoxy,330.2920000000001,2.5940000000000016,109.36000000000001,0.11764705882352941,pass,4.34,-0.88313407877221,-0.88313407877221,-0.8831340787722103,1,1,1,1,IC50,-0.88313407877221,3.3306690738754696e-16,0,Rosids (Fabids)
GSSOWCUOWLMMRJ-UHFFFAOYSA-N,Inflammation and Proteolysis,Isoflavones,0,0,0,Simple,286.23900000000003,2.2823999999999995,111.13000000000001,0,pass,5.01,-0.0555419522870153,-0.0555419522870153,-0.05554195228701533,1,1,1,1,IC50,-0.0555419522870153,2.7755575615628914e-17,0,Rosids (Fabids)
HUGUGFBIYQBLCS-UHFFFAOYSA-N,Inflammation and Proteolysis,Neoflavonoids,1,0,0,Methoxy,284.267,2.8798000000000017,79.9,0.0625,pass,4.27,-0.969598927807977,-0.969598927807977,-0.9695989278079773,1,1,1,1,IC50,-0.969598927807977,3.3306690738754696e-16,0,Rosids (Fabids)
IGHVYQBBZBLNDW-UHFFFAOYSA-N,Inflammation and Proteolysis,Neoflavonoids,1,0,0,Methoxy,300.266,2.5854000000000013,100.13000000000001,0.0625,pass,4.34,-0.88313407877221,-0.88313407877221,-0.8831340787722103,1,1,1,1,IC50,-0.88313407877221,3.3306690738754696e-16,0,Rosids (Fabids)
IPQQRODECSTJDH-UHFFFAOYSA-N,Inflammation and Proteolysis,Flavanones,1,1,0,Methoxy+Prenyl,386.40000000000015,3.7328000000000023,116.45000000000002,0.2857142857142857,pass,4.76,-0.36434498455761,-0.36434498455761,-0.3643449845576105,1,1,1,1,IC50,-0.36434498455761,4.996003610813204e-16,0,Rosids (Fabids)
ISQRJFLLIDGZEP-CMWLGVBASA-N,Inflammation and Proteolysis,Isoflavones,0,0,1,Sugar,432.38100000000014,0.049899999999999,170.05,0.2857142857142857,pass,4.99,-0.0802461948686624,-0.0802461948686624,-0.08024619486866241,1,1,1,1,IC50,-0.0802461948686624,1.3877787807814457e-17,0,Rosids (Fabids)
ITDYPNOEEHONAH-HIFRSBDPSA-N,Inflammation and Proteolysis,Flavan-3-ols,1,0,0,Methoxy,320.29699999999997,1.5546999999999997,119.61000000000001,0.25,pass,4.92,-0.166711043904429,-0.166711043904429,-0.1667110439044294,1,1,1,1,IC50,-0.166711043904429,3.885780586188048e-16,0,Rosids (Fabids)
JDKOSPKTKADBCU-GKCIPKSASA-N,Inflammation and Proteolysis,Pterocarpan,0,0,0,Simple,354.35800000000006,2.9479000000000015,92.29,0.3,pass,4.86,-0.240823771649372,-0.240823771649372,-0.24082377164937177,1,1,1,1,IC50,-0.240823771649372,-2.220446049250313e-16,0,Rosids (Fabids)
KJXSIXMJHKAJOD-HUUCEWRRSA-N,Inflammation and Proteolysis,Dihydroflavonols,0,0,0,Simple,320.253,0.8919000000000001,147.68,0.13333333333333333,pass,4.92,-0.166711043904429,-0.166711043904429,-0.1667110439044294,5,5,5,1,IC50,-0.166711043904429,3.885780586188048e-16,0,Rosids (Fabids)
LHLLBACWHOWRGG-HWKANZROSA-N,Inflammation and Proteolysis,Chalcones,1,0,0,Methoxy,316.309,2.7167000000000017,96.22000000000001,0.11764705882352941,pass,6.02,1.19202229808619,1.19202229808619,1.1920222980861888,1,1,1,1,IC50,1.19202229808619,1.3322676295501878e-15,0,Rosids (Fabids)
LKNPFZQVNZFLIC-VQHVLOKHSA-N,Inflammation and Proteolysis,Chalcones,0,0,0,Simple,240.258,2.993900000000001,57.53,0,pass,4.905,-0.185239225840665,-0.185239225840665,-0.1852392258406647,2,1,2,1,IC50,-0.185239225840665,-2.7755575615628914e-16,0,Rosids (Fabids)
LTTQKYMNTNISSZ-KESSSICBSA-N,Inflammation and Proteolysis,Flavanones,1,1,0,Methoxy+Prenyl,438.5200000000002,5.609600000000007,96.22,0.34615384615384615,pass,6.22,1.43906472390267,1.43906472390267,1.4390647239026653,1,1,1,1,IC50,1.43906472390267,4.6629367034256575e-15,0,Rosids (Fabids)
LYELQAFKYBUWAN-ONEGZZNKSA-N,Inflammation and Proteolysis,2-arylbenzofurans,1,0,0,Methoxy,280.323,4.847100000000004,42.60000000000001,0.1111111111111111,pass,5.12,0.0803313819120469,0.0803313819120469,0.08033138191204695,3,3,3,1,IC50,0.0803313819120469,-4.163336342344337e-17,0,Rosids (Fabids)
MLWIYODOURBGPI-UHFFFAOYSA-N,Inflammation and Proteolysis,Pterocarpan,0,1,0,Prenyl,284.267,1.6239999999999999,86.99000000000001,0.1875,pass,5.125,0.0865074425574587,0.0865074425574587,0.08650744255745871,2,1,2,1,IC50,0.0865074425574587,-1.3877787807814457e-17,0,Rosids (Fabids)
MTCFYYIJIXJCPF-NFJBMHMQSA-N,Inflammation and Proteolysis,Proanthocyanins,0,0,0,Simple,562.5270000000004,3.289400000000003,200.52999999999997,0.2,pass,4.11,-1.16723286846116,-1.16723286846116,-1.1672328684611573,1,1,1,1,IC50,-1.16723286846116,-2.6645352591003757e-15,0,Rosids (Fabids)
NPDBZFZFFJSOFA-VMPITWQZSA-N,Inflammation and Proteolysis,Chalcones,1,0,0,Methoxy,366.4130000000001,4.4897000000000045,64.99000000000001,0.22727272727272727,pass,5.1,0.0556271393303988,0.0556271393303988,0.055627139330398756,1,1,1,1,IC50,0.0556271393303988,4.163336342344337e-17,0,Rosids (Fabids)
OAMUEWCGJSSPRS-NSCUHMNNSA-N,Inflammation and Proteolysis,2-arylbenzofurans,0,0,0,Simple,250.297,4.838500000000004,33.370000000000005,0.058823529411764705,pass,5.28,0.277965322565228,0.277965322565228,0.277965322565228,3,3,3,1,IC50,0.277965322565228,0,0,Rosids (Fabids)
OATNGAGGUUMTSY-SOFGYWHQSA-N,Inflammation and Proteolysis,Chalcones,1,0,0,Methoxy,396.4390000000002,4.498300000000005,74.22000000000001,0.2608695652173913,pass,5.21,0.191500473529461,0.191500473529461,0.191500473529461,1,1,1,1,IC50,0.191500473529461,0,0,Rosids (Fabids)
ORXQGKIUCDPEAJ-YRNVUSSQSA-N,Inflammation and Proteolysis,Chalcones,1,1,0,Methoxy+Prenyl,354.40200000000004,4.216800000000003,86.99,0.19047619047619047,pass,5.61,0.685585325162414,0.685585325162414,0.6855853251624137,2,1,2,1,IC50,0.685585325162414,3.3306690738754696e-16,0,Rosids (Fabids)
PIAPWPAWQGDOMN-SXAWMYDMSA-N,Inflammation and Proteolysis,Chalcones,1,1,0,Methoxy+Prenyl,438.52000000000015,5.5048000000000075,107.22000000000001,0.2692307692307692,pass,6.22,1.43906472390267,1.43906472390267,1.4390647239026653,1,1,1,1,IC50,1.43906472390267,4.6629367034256575e-15,0,Rosids (Fabids)
PMSZSXKBGUQXFG-UHFFFAOYSA-N,Inflammation and Proteolysis,2-arylbenzofurans,0,1,0,Prenyl,310.34900000000005,4.725300000000004,73.83,0.15789473684210525,pass,4.905,-0.185239225840665,-0.185239225840665,-0.1852392258406647,2,2,2,1,IC50,-0.185239225840665,-2.7755575615628914e-16,0,Rosids (Fabids)
PRXFJZAFWLXJLQ-BZLDTDGYSA-N,Inflammation and Proteolysis,Flavan-3-ols,0,0,0,Simple,594.5250000000003,3.1979000000000033,229.98999999999995,0.2,pass,4.455,-0.741084683927736,-0.741084683927736,-0.7410846839277362,2,1,2,1,IC50,-0.741084683927736,2.220446049250313e-16,0,Rosids (Fabids)
QBLQLKNOKUHRCH-UHFFFAOYSA-N,Inflammation and Proteolysis,Flavanones,0,0,0,Simple,288.25500000000005,2.215500000000001,107.22000000000001,0.13333333333333333,pass,4.78,-0.339640741975962,-0.339640741975962,-0.3396407419759623,2,2,2,1,IC50,-0.339640741975962,2.7755575615628914e-16,0,Rosids (Fabids)
QIWOFDHUQPJCJF-LSDHHAIUSA-N,Inflammation and Proteolysis,Dihydroflavonols,0,0,0,Simple,304.254,1.1862999999999995,127.45000000000002,0.13333333333333333,pass,4.17,-1.09312014071621,-1.09312014071621,-1.0931201407162148,1,1,1,1,IC50,-1.09312014071621,4.6629367034256575e-15,0,Rosids (Fabids)
RETRVWFVEFCGOK-RMKNXTFCSA-N,Inflammation and Proteolysis,Chalcones,1,1,0,Methoxy+Prenyl,354.40200000000004,4.216800000000004,86.99000000000001,0.19047619047619047,pass,4.68,-0.463161954884201,-0.463161954884201,-0.46316195488420103,1,1,1,1,IC50,-0.463161954884201,5.551115123125783e-17,0,Rosids (Fabids)
SDWZWUUOXFFJSA-NSCUHMNNSA-N,Inflammation and Proteolysis,2-arylbenzofurans,0,0,0,Simple,266.296,4.544100000000004,53.60000000000001,0.058823529411764705,pass,5.15,0.117387745784519,0.117387745784519,0.11738774578451866,3,3,3,1,IC50,0.117387745784519,3.3306690738754696e-16,0,Rosids (Fabids)
SQJLTDFIOMWZDE-QUYVSAIISA-N,Inflammation and Proteolysis,Flavan-3-ols,0,0,1,Sugar,420.41400000000004,0.6922999999999992,149.07,0.42857142857142855,pass,4.895,-0.197591347131489,-0.197591347131489,-0.19759134713148935,2,2,2,1,IC50,-0.197591347131489,3.608224830031759e-16,0,Rosids (Fabids)
SQRZLVUKAGAFFX-UHFFFAOYSA-N,Inflammation and Proteolysis,Pterocarpan,1,0,0,Methoxy,316.3090000000001,2.7247000000000003,77.38000000000001,0.29411764705882354,pass,4.52,-0.660795895537382,-0.660795895537382,-0.660795895537382,1,1,1,1,IC50,-0.660795895537382,0,0,Rosids (Fabids)
SRSBUHVXNLHWHU-CMDGGOBGSA-N,Inflammation and Proteolysis,Chalcones,1,0,0,Methoxy,314.3370000000001,3.3141000000000016,64.99000000000001,0.16666666666666666,pass,5.3525,0.3675182019237,0.3675182019237,0.36751820192370027,3,2,3,1,IC50,0.3675182019237,-2.7755575615628914e-16,0,Rosids (Fabids)
SUOXGDJCEWTZIZ-HCEROAJISA-N,Inflammation and Proteolysis,Chalcones,0,1,0,Prenyl,708.7160000000003,6.250200000000012,214.43999999999997,0.25,pass,4.185,-1.07459195877998,-1.07459195877998,-1.0745919587799795,2,2,2,1,IC50,-1.07459195877998,-4.440892098500626e-16,0,Rosids (Fabids)
SVTCZHIDEDUTBH-UHFFFAOYSA-N,Inflammation and Proteolysis,Chalcones,1,1,0,Methoxy+Prenyl,356.41800000000006,4.136200000000003,86.99,0.2857142857142857,pass,5.055,4.25935216917157e-5,4.25935216917157e-5,4.259352169171566e-5,4,4,4,1,IC50,4.25935216917157e-5,4.0657581468206416e-20,0,Rosids (Fabids)
VALTWXVTFHGVHS-ILVSVAAVSA-N,Inflammation and Proteolysis,Flavanones,0,1,0,Prenyl,440.4920000000002,4.421500000000006,127.45,0.32,pass,4.869999999999999,-0.425424349451909,-0.425424349451909,-0.425424349451909,2,2,2,2,IC50;Ki,-0.425424349451909,0,0,Rosids (Fabids)
VSBUTPUUSVOZDI-UHFFFAOYSA-N,Inflammation and Proteolysis,Flavanones,0,1,0,Prenyl,406.4780000000002,5.715000000000006,75.99,0.32,pass,6.08,1.26613502583113,1.26613502583113,1.2661350258311324,1,1,1,1,IC50,1.26613502583113,-2.4424906541753444e-15,0,Rosids (Fabids)
WBDNTJSRHDSPSR-KPKJPENVSA-N,Inflammation and Proteolysis,Chalcones,1,1,0,Methoxy+Prenyl,338.40300000000013,4.511200000000002,66.76,0.19047619047619047,pass,4.62,-0.537274682629143,-0.537274682629143,-0.5372746826291434,1,1,1,1,IC50,-0.537274682629143,3.3306690738754696e-16,0,Rosids (Fabids)
XUFXKBJMCRJATM-FMIVXFBMSA-N,Inflammation and Proteolysis,Chalcones,1,0,0,Methoxy,238.286,3.591300000000002,26.3,0.0625,pass,4.7,-0.438457712302553,-0.438457712302553,-0.4384577123025528,2,2,2,1,IC50,-0.438457712302553,-1.6653345369377348e-16,0,Rosids (Fabids)
YKTQNXNBVRMYNF-VFZUQKNSSA-N,Inflammation and Proteolysis,Chalcones,0,1,0,Prenyl,486.5200000000002,5.150500000000005,124.29,0.10344827586206896,pass,4.635,-0.518746500692908,-0.518746500692908,-0.5187465006929081,2,2,2,1,IC50,-0.518746500692908,1.1102230246251565e-16,0,Rosids (Fabids)
YKTQNXNBVRMYNF-YVMHTMGASA-N,Inflammation and Proteolysis,Chalcones,0,1,0,Prenyl,486.5200000000002,5.150500000000005,124.29,0.10344827586206896,pass,4.875,-0.222295589713136,-0.222295589713136,-0.22229558971313645,2,2,2,1,IC50,-0.222295589713136,4.440892098500626e-16,0,Rosids (Fabids)
ZCTNPCRBEWXCGP-UHFFFAOYSA-N,Inflammation and Proteolysis,Isoflavones,0,0,0,Simple,270.24,2.5768000000000004,90.9,0,pass,4.59,-0.574331046501615,-0.574331046501615,-0.57433104650161515,2,2,2,1,IC50,-0.574331046501615,1.1102230246251565e-16,0,Rosids (Fabids)
ZTGHWUWBQNCCOH-UHFFFAOYSA-N,Inflammation and Proteolysis,2-arylbenzofurans,0,1,0,Prenyl,310.34900000000005,4.725300000000004,73.83,0.15789473684210525,pass,5.92,1.06850108517795,1.06850108517795,1.0685010851779513,3,3,3,1,IC50,1.06850108517795,-1.3322676295501878e-15,0,Rosids (Fabids)
ZWTDXYUDJYDHJR-QHHAFSJGSA-N,Inflammation and Proteolysis,Chalcones,0,0,0,Simple,272.256,2.4051000000000005,97.99000000000001,0,pass,5.53,0.586768354835823,0.586768354835823,0.5867683548358231,2,1,2,1,IC50,0.586768354835823,-1.1102230246251565e-16,0,Rosids (Fabids)
AEAIWNGAMDGGNB-UHFFFAOYSA-N,Metabolic Enzymes,Pterocarpan,1,1,0,Methoxy+Prenyl,352.3860000000001,4.920700000000005,72.06,0.23809523809523808,pass,6.52,1.72875930693483,1.72875930693483,1.728759306934834,1,1,1,1,IC50,1.72875930693483,-3.9968028886505635e-15,0,Rosids (Fabids)
APPXYONGBIXGRO-AIQWNVMPSA-N,Metabolic Enzymes,Chalcones,0,1,0,Prenyl,692.7170000000004,7.330000000000008,209.11999999999995,0.2,pass,5.13,-0.0900440690773531,-0.0900440690773531,-0.09004406907735309,1,1,1,1,IC50,-0.0900440690773531,-1.3877787807814457e-17,0,Rosids (Fabids)
ATHWOBRNXTYZEM-BJMVGYQFSA-N,Metabolic Enzymes,Chalcones,1,0,0,Methoxy,284.31100000000004,3.305500000000002,55.760000000000005,0.11764705882352941,pass,5.575,0.492234709574031,0.492234709574031,0.49223470957403104,2,2,2,1,IC50,0.492234709574031,-5.551115123125783e-17,0,Rosids (Fabids)
AYHOUUNTAVCXBN-ZDUSSCGKSA-N,Metabolic Enzymes,Flavanones,0,0,0,Simple,288.25500000000005,2.2155,107.22000000000001,0.13333333333333333,pass,4.09,-1.45087537199295,-1.45087537199295,-1.4508753719929466,1,1,1,1,IC50,-1.45087537199295,-3.3306690738754696e-15,0,Rosids (Fabids)
BJRPKUAESAVDDK-ZZXKWVIFSA-N,Metabolic Enzymes,Chalcones,1,0,0,Methoxy,324.33200000000005,4.051700000000002,68.9,0.10526315789473684,pass,5.3,0.13239950928385,0.13239950928385,0.1323995092838496,1,1,1,1,IC50,0.13239950928385,3.885780586188048e-16,0,Rosids (Fabids)
BJVDGVPUXJNXHR-QGZVFWFLSA-N,Metabolic Enzymes,Flavans,1,0,0,Methoxy,316.3530000000001,2.7075000000000014,79.15,0.3333333333333333,pass,6.92,2.25215596190237,2.25215596190237,2.2521559619023703,1,1,1,1,IC50,2.25215596190237,-4.440892098500626e-16,0,Rosids (Fabids)
BLZGPHNVMRXDCB-UXBLZVDNSA-N,Metabolic Enzymes,Chalcones,0,1,0,Prenyl,324.3760000000001,4.208200000000005,77.76,0.15,pass,5.26,0.080059843787096,0.080059843787096,0.08005984378709596,3,1,3,1,IC50,0.080059843787096,4.163336342344337e-17,0,Rosids (Fabids)
BVFVJUGNDWHJBT-UHFFFAOYSA-N,Metabolic Enzymes,Isoflavones,0,0,0,Simple,454.47500000000025,3.020000000000003,129.59000000000003,0.4,pass,4.58,-0.809714469657715,-0.809714469657715,-0.8097144696577148,1,1,1,1,IC50,-0.809714469657715,-2.220446049250313e-16,0,Rosids (Fabids)
CFWLRXJPRRCJTI-UHFFFAOYSA-N,Metabolic Enzymes,Coumestan,1,0,0,Methoxy,366.3690000000002,4.510200000000002,82.04,0.2857142857142857,pass,4.07,-1.4769153704307598,-1.4769153704307598,-1.4769153704307607,2,2,2,2,IC50;Ki,-1.4769153704307598,8.881784197001252e-16,0,Rosids (Fabids)
CHAAQDMHLLQJRO-UHFFFAOYSA-N,Metabolic Enzymes,2-arylbenzofurans,0,0,0,Simple,308.333,4.695200000000004,62.83,0.15789473684210525,pass,5.105,-0.122756360012823,-0.122756360012823,-0.12275636001282338,4,4,4,1,IC50,-0.122756360012823,3.7470027081099033e-16,0,Rosids (Fabids)
CNPMAFLUEHEXRE-UHFFFAOYSA-N,Metabolic Enzymes,2-arylbenzofurans,1,1,0,Methoxy+Prenyl,340.37500000000006,4.733900000000005,83.06,0.2,pass,4.74,-0.65660569227704,-0.65660569227704,-0.65660569227704,2,2,2,2,IC50;Ki,-0.65660569227704,0,0,Rosids (Fabids)
CUFAXDWQDQQKFF-UHFFFAOYSA-N,Metabolic Enzymes,Flavanones,0,1,0,Prenyl,392.4950000000001,5.821700000000006,66.76,0.32,pass,5.1225000000000005,-0.541473683986852,-0.541473683986852,-0.5414736839868525,5,4,5,1,IC50,-0.541473683986852,4.440892098500626e-16,0,Rosids (Fabids)
DBVYNXDREGTBRL-HWKANZROSA-N,Metabolic Enzymes,Chalcones,0,0,0,Simple,338.3590000000001,3.883700000000003,86.99000000000001,0.15,pass,5.75,0.721220746122328,0.721220746122328,0.7212207461223278,1,1,1,1,IC50,0.721220746122328,2.220446049250313e-16,0,Rosids (Fabids)
DDMAUIOCNQXFHL-AWEZNQCLSA-N,Metabolic Enzymes,Isoflavanones,1,1,0,Methoxy+Prenyl,370.4450000000001,4.342400000000006,68.15,0.36363636363636365,pass,6.81,2.1082218817863,2.1082218817863,2.1082218817862977,1,1,1,1,IC50,2.1082218817863,2.220446049250313e-15,0,Rosids (Fabids)
DEOQQHCFRLUMMX-UHFFFAOYSA-N,Metabolic Enzymes,Flavanones,0,1,0,Prenyl,476.6130000000002,7.0360000000000085,86.99000000000001,0.36666666666666664,pass,5,-0.260147981941802,-0.260147981941802,-0.2601479819418021,1,1,1,1,IC50,-0.260147981941802,1.1102230246251565e-16,0,Rosids (Fabids)
DEZFNHCVIZBHBI-ZHACJKMWSA-N,Metabolic Enzymes,Chalcones,0,0,0,Simple,516.5460000000002,5.396720000000009,144.52,0.2,pass,6.16,1.25770231746405,1.25770231746405,1.2577023174640523,1,1,1,1,IC50,1.25770231746405,-2.220446049250313e-15,0,Rosids (Fabids)
DFVFCZXJTRKRPI-FQEVSTJZSA-N,Metabolic Enzymes,Flavanones,0,1,0,Prenyl,422.4770000000002,5.202800000000005,96.22000000000001,0.32,pass,5.5925,0.40145964083678853,0.40145964083678853,0.40145964083678864,4,2,4,2,IC50;Ki,0.40145964083678853,-1.1102230246251565e-16,0,Rosids (Fabids)
DGUGLZYULGVSIZ-DHZHZOJOSA-N,Metabolic Enzymes,Chalcones,0,1,0,Prenyl,308.377,4.633300000000005,46.53,0.15,pass,4.73,-0.613440724044888,-0.613440724044888,-0.6134407240448884,2,1,1,1,IC50,-0.613440724044888,3.3306690738754696e-16,0,Rosids (Fabids)
DODLFMXUTHHGIM-NRFANRHFSA-N,Metabolic Enzymes,Flavanones,1,1,0,Methoxy+Prenyl,436.5040000000002,5.505800000000005,85.22000000000001,0.34615384615384615,pass,5.1899999999999995,-0.10015059037233845,-0.10015059037233845,-0.10015059037233856,4,2,4,2,IC50;Ki,-0.10015059037233845,1.1102230246251565e-16,0,Rosids (Fabids)
DOGAHANJPKBCGB-UHFFFAOYSA-N,Metabolic Enzymes,Isoflavanones,0,1,0,Prenyl,352.3420000000001,3.456400000000002,100.13000000000002,0.15,pass,4.8,-0.52184630942557,-0.52184630942557,-0.5218463094255703,1,1,1,1,IC50,-0.52184630942557,3.3306690738754696e-16,0,Rosids (Fabids)
FDARKUSEVNCTHK-UHFFFAOYSA-N,Metabolic Enzymes,2-arylbenzofurans,0,0,0,Simple,258.229,2.9222,94.06,0,pass,4.19,-1.32002620825106,-1.32002620825106,-1.3200262082510619,1,1,1,1,IC50,-1.32002620825106,1.7763568394002505e-15,0,Rosids (Fabids)
FEALTYYKRMRXTG-QPJJXVBHSA-N,Metabolic Enzymes,Chalcones,0,1,0,Prenyl,340.37500000000006,3.913800000000004,97.99000000000001,0.15,pass,5.495,0.3062478411222283,0.3062478411222283,0.5238277848242359,5,5,5,2,IC50;Ki,0.3062478411222283,-0.21757994370200756,0,Rosids (Fabids)
FEZXFNWSKGIOKM-UHFFFAOYSA-N,Metabolic Enzymes,Isoflavones,0,0,0,Simple,370.35700000000014,2.651200000000002,120.36000000000001,0.25,pass,4.64,-0.731204971412585,-0.731204971412585,-0.7312049714125849,1,1,1,1,IC50,-0.731204971412585,-1.1102230246251565e-16,0,Rosids (Fabids)
