inchikey,target_domain_macro,n_standard_types,standard_types,n_records,n_targets,n_assays,z_potency_equal_mean,z_potency_equal_median,z_potency_record_weighted,delta_equal_mean_minus_record_weighted,delta_equal_median_minus_equal_mean
XFZJEEAOWLFHDH-NFJBMHMQSA-N,Metabolic Enzymes,1,IC50,1,1,1,0.289418505774111,0.289418505774111,0.28941850577411055,4.440892098500626e-16,0
XFZJEEAOWLFHDH-NFJBMHMQSA-N,Neuroscience Targets,1,IC50,1,1,1,0.615246262869347,0.615246262869347,0.6152462628693472,-2.220446049250313e-16,0
XFZJEEAOWLFHDH-UKWJTHFESA-N,Inflammation and Proteolysis,1,IC50,2,1,2,-0.907838321353857,-0.907838321353857,-0.9078383213538573,3.3306690738754696e-16,0
XFZJEEAOWLFHDH-UKWJTHFESA-N,Neuroscience Targets,1,IC50,1,1,1,0.23245310200645,0.23245310200645,0.2324531020064497,3.0531133177191805e-16,0
XFZJEEAOWLFHDH-VUGKQVTMSA-N,General Assays and Safety,1,IC50,1,1,1,-0.911425484333742,-0.911425484333742,-0.911425484333742,0,0
XFZJEEAOWLFHDH-VUGKQVTMSA-N,Inflammation and Proteolysis,1,IC50,1,1,1,-0.88313407877221,-0.88313407877221,-0.8831340787722103,3.3306690738754696e-16,0
XGTBMCGGGJLOPS-IFMALSPDSA-N,General Assays and Safety,1,IC50,1,1,1,-0.270045504971793,-0.270045504971793,-0.2700455049717929,-1.1102230246251565e-16,0
XGTBMCGGGJLOPS-IFMALSPDSA-N,Infectious Diseases,1,IC50,1,1,1,-1.13919202105381,-1.13919202105381,-1.1391920210538098,-2.220446049250313e-16,0
XGTBMCGGGJLOPS-IFMALSPDSA-N,Inflammation and Proteolysis,1,IC50,2,2,2,-0.765788926509384,-0.765788926509384,-0.7657889265093843,3.3306690738754696e-16,0
XGZTURSZEPLOKA-DEOSSOPVSA-N,General Assays and Safety,1,IC50,1,1,1,0.342828697529626,0.342828697529626,0.3428286975296257,3.3306690738754696e-16,0
XHTOWVVXFDSBGH-XBXARRHUSA-N,Infectious Diseases,1,IC50,5,1,5,-0.00635064765886453,-0.00635064765886453,-0.006350647658864532,1.734723475976807e-18,0
XIJBDLYFYFZZDS-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.112636272745881,-0.112636272745881,-0.11263627274588141,4.0245584642661925e-16,0
XIUMMQJDWWYGHD-UHFFFAOYSA-N,Infectious Diseases,1,IC50,2,2,2,-0.159194325021675,-0.159194325021675,-0.15919432502167455,-4.440892098500626e-16,0
XIUMMQJDWWYGHD-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,2,2,2,-0.302430945078412,-0.302430945078412,-0.3024309450784123,2.7755575615628914e-16,0
XJWKDASPAHTQCB-SJNSNYLYSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.41992288509379,-0.41992288509379,-0.4199228850937898,-2.220446049250313e-16,0
XKHHKXCBFHUOHM-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,3,2,3,-0.944117694393163,-0.944117694393163,-0.9441176943931632,2.220446049250313e-16,0
XLAVQLXQQIQYSX-VAQNTZKMSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,1.69493203518299,1.69493203518299,1.6949320351829922,-2.220446049250313e-15,0
XLHAGJGNSIEVFB-QFIPXVFZSA-N,General Assays and Safety,1,IC50,1,1,1,-1.39602369096277,-1.39602369096277,-1.3960236909627697,-2.220446049250313e-16,0
XLHAGJGNSIEVFB-QFIPXVFZSA-N,Infectious Diseases,2,IC50;Ki,2,2,2,-0.21779372987659576,-0.21779372987659576,-0.21779372987659568,-8.326672684688674e-17,0
XLHAGJGNSIEVFB-QFIPXVFZSA-N,Metabolic Enzymes,1,IC50,2,2,2,-0.84896921878028,-0.84896921878028,-0.8489692187802803,3.3306690738754696e-16,0
XMOCLSLCDHWDHP-IUODEOHRSA-N,Gene Regulation,1,IC50,4,1,4,0.211246530463028,0.211246530463028,0.21124653046302844,-4.440892098500626e-16,0
XMOCLSLCDHWDHP-IUODEOHRSA-N,General Assays and Safety,1,IC50,6,4,5,-0.526597496716572,-0.526597496716572,-0.5265974967165721,1.1102230246251565e-16,0
XMOCLSLCDHWDHP-IUODEOHRSA-N,Infectious Diseases,3,IC50;Kd;Ki,7,4,7,0.11517083488919867,0.299336707066756,0.24911309250347877,-0.13394225761428008,0.18416587217755737
XMOCLSLCDHWDHP-IUODEOHRSA-N,Inflammation and Proteolysis,1,IC50,1,1,1,-0.426105591011729,-0.426105591011729,-0.4261055910117293,2.7755575615628914e-16,0
XMOCLSLCDHWDHP-IUODEOHRSA-N,Metabolic Enzymes,1,IC50,2,1,2,-0.796629553283527,-0.796629553283527,-0.7966295532835267,-3.3306690738754696e-16,0
XMOCLSLCDHWDHP-IUODEOHRSA-N,Neuroscience Targets,2,IC50;Ki,3,2,3,-0.24152309840061154,-0.24152309840061154,-0.005862854031872589,-0.23566024436873895,0
XMOCLSLCDHWDHP-SWLSCSKDSA-N,General Assays and Safety,1,IC50,1,1,1,-0.939931261194272,-0.939931261194272,-0.9399312611942724,4.440892098500626e-16,0
XMOCLSLCDHWDHP-SWLSCSKDSA-N,Inflammation and Proteolysis,1,IC50,1,1,1,-1.27840196007857,-1.27840196007857,-1.2784019600785723,2.220446049250313e-15,0
XMOCLSLCDHWDHP-SWLSCSKDSA-N,Metabolic Enzymes,1,IC50,1,1,1,-1.00598821527054,-1.00598821527054,-1.0059882152705413,1.3322676295501878e-15,0
XMOCLSLCDHWDHP-SWLSCSKDSA-N,Neuroscience Targets,1,IC50,2,2,2,0.540351948787476,0.540351948787476,0.5403519487874763,-2.220446049250313e-16,0
XMOCLSLCDHWDHP-SWLSCSKDSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.5645283497281,-0.5645283497281,-0.5645283497280998,-1.1102230246251565e-16,0
XMOCLSLCDHWDHP-WFASDCNBSA-N,Neuroscience Targets,1,IC50,1,1,1,1.03132578554641,1.03132578554641,1.031325785546409,8.881784197001252e-16,0
XMUPAAIHKAIUSU-QRQCRPRQSA-N,Infectious Diseases,2,IC50;Ki,2,2,2,-0.7020945325423454,-0.7020945325423454,-0.7020945325423462,7.771561172376096e-16,0
XMUPAAIHKAIUSU-QRQCRPRQSA-N,Metabolic Enzymes,1,IC50,3,3,3,0.0146352619161542,0.0146352619161542,0.014635261916154203,-3.469446951953614e-18,0
XMUPAAIHKAIUSU-QRQCRPRQSA-N,Neuroscience Targets,1,IC50,1,1,1,-0.98249910421057,-0.98249910421057,-0.98249910421057,0,0
XNZXBSSGLCCBPV-FEVFIROASA-N,Infectious Diseases,1,IC50,3,3,3,-0.797541448125176,-0.797541448125176,-0.7975414481251764,3.3306690738754696e-16,0
XNZXBSSGLCCBPV-FEVFIROASA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.745285180520987,-0.745285180520987,-0.7452851805209866,-4.440892098500626e-16,0
XOPDZJVJVVORSL-GMTBNIFVSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.25724173738019,-0.25724173738019,-0.2572417373801898,-2.220446049250313e-16,0
XPMCEWWRVJLSLM-NRFANRHFSA-N,Cell Signaling and Survival,1,IC50,3,3,3,-0.0909286704073545,-0.0909286704073545,-0.09092867040735447,-2.7755575615628914e-17,0
XPMCEWWRVJLSLM-NRFANRHFSA-N,General Assays and Safety,1,IC50,1,1,1,-1.12521881078772,-1.12521881078772,-1.1252188107877241,4.218847493575595e-15,0
XPMCEWWRVJLSLM-NRFANRHFSA-N,Infectious Diseases,2,IC50;Ki,5,4,4,0.7092019677443314,0.7092019677443314,0.8948414297739544,-0.185639462029623,0
XPMCEWWRVJLSLM-NRFANRHFSA-N,Metabolic Enzymes,1,IC50,4,4,4,-1.11721000445114,-1.11721000445114,-1.1172100044511426,2.6645352591003757e-15,0
XQDCKJKKMFWXGB-UHFFFAOYSA-N,Infectious Diseases,2,EC50;IC50,7,4,7,-0.16690398823973848,-0.16690398823973848,0.03768501482556313,-0.20458900306530162,0
XQDCKJKKMFWXGB-UHFFFAOYSA-N,Inflammation and Proteolysis,1,IC50,1,1,1,0.673233203871589,0.673233203871589,0.673233203871589,0,0
XQDCKJKKMFWXGB-UHFFFAOYSA-N,Metabolic Enzymes,2,IC50;Ki,8,5,8,0.38969683830553703,0.38969683830553703,0.4691241050042444,-0.07942726669870737,0
XQDCKJKKMFWXGB-UHFFFAOYSA-N,Neuroscience Targets,1,IC50,1,1,1,1.16447123280307,1.16447123280307,1.164471232803069,8.881784197001252e-16,0
XQDCKJKKMFWXGB-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,EC50,1,1,1,-0.121142865402914,-0.121142865402914,-0.1211428654029144,4.0245584642661925e-16,0
XQDCKJKKMFWXGB-UHFFFAOYSA-N,Transporters and Ion Channels,1,IC50,3,3,3,-0.519172305029381,-0.519172305029381,-0.5191723050293812,1.1102230246251565e-16,0
XQHLJEHHIHCILO-LVXARBLLSA-N,General Assays and Safety,1,IC50,1,1,1,0.941450011600778,0.941450011600778,0.9414500116007778,2.220446049250313e-16,0
XQLJWQWRTLHKGO-SFHVURJKSA-N,Metabolic Enzymes,2,IC50;Ki,2,2,2,-0.707829443968206,-0.707829443968206,-0.7078294439682069,8.881784197001252e-16,0
XQLJWQWRTLHKGO-UHFFFAOYSA-N,Cell Signaling and Survival,1,IC50,1,1,1,0.638235972821084,0.638235972821084,0.6382359728210841,-1.1102230246251565e-16,0
XQVKBMIVACNFLX-UHFFFAOYSA-N,Cell Signaling and Survival,1,IC50,1,1,1,-0.435624683569888,-0.435624683569888,-0.43562468356988837,3.885780586188048e-16,0
XQVKQEFQGYTUAR-VHBRHXFYSA-N,Cell Signaling and Survival,1,IC50,1,1,1,0.359827654497499,0.359827654497499,0.35982765449749887,1.1102230246251565e-16,0
XQVKQEFQGYTUAR-VHBRHXFYSA-N,General Assays and Safety,1,IC50,1,1,1,-0.0847579553783412,-0.0847579553783412,-0.08475795537834119,-1.3877787807814457e-17,0
XQWFHGOIUZFQPJ-LXGDFETPSA-N,Phenotypic: Cancer and Cells,1,EC50,1,1,1,-0.972151991637188,-0.972151991637188,-0.9721519916371881,1.1102230246251565e-16,0
XQXIDELHPWXTDD-UHFFFAOYSA-N,General Assays and Safety,1,IC50,1,1,1,0.243058478517767,0.243058478517767,0.2430584785177666,3.885780586188048e-16,0
XRVFNNUXNVWYTI-LLVKDONJSA-N,Phenotypic: Cancer and Cells,1,IC50,4,2,4,-1.25140430674107,-1.25140430674107,-1.2514043067410716,1.5543122344752192e-15,0
XRYVAQQLDYTHCL-CMJOXMDJSA-N,Infectious Diseases,2,IC50;Ki,2,2,2,-0.61926752684064,-0.61926752684064,-0.6192675268406399,-1.1102230246251565e-16,0
XRYVAQQLDYTHCL-CMJOXMDJSA-N,Neuroscience Targets,2,IC50;Ki,2,2,2,0.9282896858972175,0.9282896858972175,0.92828968589722,-2.55351295663786e-15,0
XRYVAQQLDYTHCL-CMJOXMDJSA-N,Phenotypic: Cancer and Cells,1,IC50,116,9,116,2.85177575225747,2.85177575225747,2.8517757522574723,-2.220446049250313e-15,0
XRYVAQQLDYTHCL-CMJOXMDJSA-N,Transporters and Ion Channels,1,IC50,6,5,6,0.501296467242216,0.501296467242216,0.5012964672422157,3.3306690738754696e-16,0
XTDORSAGLFPXGX-IBGZPJMESA-N,General Assays and Safety,1,IC50,1,1,1,0.884438457879716,0.884438457879716,0.8844384578797156,3.3306690738754696e-16,0
XTLSKKJNOIMMBK-UHFFFAOYSA-N,Metabolic Enzymes,2,IC50;Ki,5,5,5,0.33255576288036603,0.33255576288036603,0.3448641776578163,-0.01230841477745026,0
XUAORUWVUTVEEC-UHFFFAOYSA-N,General Assays and Safety,1,IC50,1,1,1,-1.06820725706666,-1.06820725706666,-1.068207257066662,1.9984014443252818e-15,0
XUFXKBJMCRJATM-FMIVXFBMSA-N,Cell Signaling and Survival,1,IC50,1,1,1,-0.727290540861263,-0.727290540861263,-0.7272905408612631,1.1102230246251565e-16,0
XUFXKBJMCRJATM-FMIVXFBMSA-N,General Assays and Safety,1,IC50,1,1,1,-0.754643711600821,-0.754643711600821,-0.7546437116008207,-3.3306690738754696e-16,0
XUFXKBJMCRJATM-FMIVXFBMSA-N,Infectious Diseases,1,IC50,5,3,5,-0.383964438790513,-0.383964438790513,-0.38396443879051295,-5.551115123125783e-17,0
XUFXKBJMCRJATM-FMIVXFBMSA-N,Inflammation and Proteolysis,1,IC50,2,2,2,-0.438457712302553,-0.438457712302553,-0.4384577123025528,-1.6653345369377348e-16,0
XUFXKBJMCRJATM-FMIVXFBMSA-N,Metabolic Enzymes,1,IC50,1,1,1,0.289418505774111,0.289418505774111,0.28941850577411055,4.440892098500626e-16,0
XUFXKBJMCRJATM-FMIVXFBMSA-N,Neuroscience Targets,1,IC50,1,1,1,-1.03242864693182,-1.03242864693182,-1.0324286469318178,-2.220446049250313e-15,0
XUFXKBJMCRJATM-FMIVXFBMSA-N,Phenotypic: Cancer and Cells,2,EC50;IC50,12,11,12,-0.705794835417036,-0.705794835417036,-0.7400465807108566,0.03425174529382058,0
XWUWFNSZQDCXCD-UHFFFAOYSA-N,Infectious Diseases,1,IC50,1,1,1,-1.57075063948998,-1.57075063948998,-1.5707506394899797,-2.220446049250313e-16,0
XWUWFNSZQDCXCD-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-1.30563135597894,-1.30563135597894,-1.3056313559789368,-3.3306690738754696e-15,0
XXQUTHYOIGFGPG-MPKNGZDBSA-N,Metabolic Enzymes,1,IC50,1,1,1,1.44089114670269,1.44089114670269,1.4408911467026895,4.440892098500626e-16,0
XYIQIBWIEGCVQY-RWHUQTJRSA-N,Cell Signaling and Survival,1,IC50,2,2,2,0.0615330277222282,0.0615330277222282,0.06153302772222823,-3.469446951953614e-17,0
XYIQIBWIEGCVQY-RWHUQTJRSA-N,Infectious Diseases,2,IC50;Ki,2,2,2,-0.35591730845388003,-0.35591730845388003,-0.35591730845388037,3.3306690738754696e-16,0
XYIQIBWIEGCVQY-RWHUQTJRSA-N,Inflammation and Proteolysis,1,IC50,2,2,2,0.333549868373935,0.333549868373935,0.3335498683739351,-5.551115123125783e-17,0
XYIQIBWIEGCVQY-RWHUQTJRSA-N,Neuroscience Targets,2,IC50;Ki,3,3,3,-0.8480065342641595,-0.8480065342641595,-0.917802162273587,0.06979562800942751,0
XYIQIBWIEGCVQY-RWHUQTJRSA-N,Phenotypic: Cancer and Cells,2,EC50;IC50,3,3,3,-0.31754500364134003,-0.31754500364134003,-0.37275926105132645,0.05521425740998642,0
XZMVXCSKRYOMID-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,2,2,2,-0.763360863600275,-0.763360863600275,-0.7633608636002749,-1.1102230246251565e-16,0
YABIJLLNNFURIJ-UHFFFAOYSA-N,Infectious Diseases,2,IC50;Ki,2,2,2,0.5969347644715745,0.5969347644715745,0.5969347644715746,-1.1102230246251565e-16,0
YABIJLLNNFURIJ-UHFFFAOYSA-N,Inflammation and Proteolysis,1,Kd,1,1,1,-0.229134797341341,-0.229134797341341,-0.22913479734134062,-3.885780586188048e-16,0
YAEYGSBLDUIDTP-UHFFFAOYSA-N,Metabolic Enzymes,1,IC50,2,2,2,0.309045880335393,0.309045880335393,0.3090458803353927,2.7755575615628914e-16,0
YANXJXVKFOHHOB-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,0.59231536734638,0.59231536734638,0.5923153673463804,-3.3306690738754696e-16,0
YBJJPNXZVZRDIU-UHFFFAOYSA-N,Cell Signaling and Survival,1,IC50,1,1,1,0.0283891803027545,0.0283891803027545,0.028389180302754495,3.469446951953614e-18,0
YCDZKMJZSGRQML-UHFFFAOYSA-N,Cell Signaling and Survival,1,IC50,1,1,1,-1.27084963854064,-1.27084963854064,-1.270849638540644,3.9968028886505635e-15,0
YDKQMGVESZZFGP-SETSBSEESA-N,Phenotypic: Cancer and Cells,1,IC50,2,2,2,0.104271924205584,0.104271924205584,0.10427192420558364,3.608224830031759e-16,0
YELBDRXMPXVGQT-LOSJGSFVSA-N,General Assays and Safety,1,IC50,1,1,1,0.542369135553343,0.542369135553343,0.5423691355533427,3.3306690738754696e-16,0
YFBYVGLTPVOMJI-UHFFFAOYSA-N,Metabolic Enzymes,1,IC50,1,1,1,-0.639610556793266,-0.639610556793266,-0.6396105567932657,-2.220446049250313e-16,0
YFLADGILWZIDNJ-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,EC50,1,1,1,-0.562027111524285,-0.562027111524285,-0.5620271115242849,-1.1102230246251565e-16,0
YGCCASGFIOIXIN-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-1.41408545445467,-1.41408545445467,-1.41408545445467,0,0
YHOYRZLJSAAOGW-WFQOKMFZSA-N,Infectious Diseases,2,IC50;Ki,2,2,2,-0.14451554789950927,-0.14451554789950927,-0.14451554789950904,-2.220446049250313e-16,0
YHOYRZLJSAAOGW-WFQOKMFZSA-N,Neuroscience Targets,2,IC50;Ki,4,4,4,-0.7785529256149055,-0.7785529256149055,-0.7785529256149053,-2.220446049250313e-16,0
YHWNASRGLKJRJJ-UHFFFAOYSA-N,Cell Signaling and Survival,1,AC50,1,1,1,0.565502491672016,0.565502491672016,0.5655024916720163,-2.220446049250313e-16,0
YHWNASRGLKJRJJ-UHFFFAOYSA-N,Gene Regulation,1,EC50,1,1,1,0.286411575643779,0.286411575643779,0.2864115756437787,2.7755575615628914e-16,0
YHWNASRGLKJRJJ-UHFFFAOYSA-N,General Assays and Safety,1,AC50,1,1,1,0.885297098954221,0.885297098954221,0.885297098954221,0,0
YHWNASRGLKJRJJ-UHFFFAOYSA-N,Infectious Diseases,1,EC50,3,3,3,0.960781815298992,0.960781815298992,0.9607818152989921,-1.1102230246251565e-16,0
YHWNASRGLKJRJJ-UHFFFAOYSA-N,Transporters and Ion Channels,1,IC50,2,2,2,0.894661524710037,0.894661524710037,0.8946615247100375,-4.440892098500626e-16,0
YIMXACQKSLBLPF-UHFFFAOYSA-N,Metabolic Enzymes,1,IC50,2,2,2,-0.52184630942557,-0.52184630942557,-0.5218463094255703,3.3306690738754696e-16,0
YKGCBLWILMDSAV-SFHVURJKSA-N,Metabolic Enzymes,1,IC50,2,2,2,1.17919281921892,1.17919281921892,1.1791928192189214,-1.3322676295501878e-15,0
YKGCBLWILMDSAV-SFHVURJKSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.221090371221613,-0.221090371221613,-0.22109037122161312,1.1102230246251565e-16,0
YKGCBLWILMDSAV-UHFFFAOYSA-N,Cell Signaling and Survival,1,IC50,3,3,3,-0.992441320217059,-0.992441320217059,-0.9924413202170589,-1.1102230246251565e-16,0
YKGCBLWILMDSAV-UHFFFAOYSA-N,Gene Regulation,1,EC50,1,1,1,-0.257865571426791,-0.257865571426791,-0.25786557142679134,3.3306690738754696e-16,0
YKGCBLWILMDSAV-UHFFFAOYSA-N,General Assays and Safety,1,IC50,1,1,1,-1.0111957033456,-1.0111957033456,-1.0111957033455998,-2.220446049250313e-16,0
YKGCBLWILMDSAV-UHFFFAOYSA-N,Neuroscience Targets,1,IC50,1,1,1,-0.732851390604334,-0.732851390604334,-0.7328513906043338,-2.220446049250313e-16,0
YKGCBLWILMDSAV-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,7,5,7,-0.582604032807388,-0.582604032807388,-0.5826040328073882,1.1102230246251565e-16,0
YKTQNXNBVRMYNF-VFZUQKNSSA-N,Inflammation and Proteolysis,1,IC50,2,2,2,-0.518746500692908,-0.518746500692908,-0.5187465006929081,1.1102230246251565e-16,0
YKTQNXNBVRMYNF-VFZUQKNSSA-N,Metabolic Enzymes,1,IC50,2,2,2,-0.587270891296512,-0.587270891296512,-0.5872708912965121,1.1102230246251565e-16,0
YKTQNXNBVRMYNF-VFZUQKNSSA-N,Phenotypic: Cancer and Cells,1,IC50,2,1,2,-0.157825480444102,-0.157825480444102,-0.15782548044410227,2.7755575615628914e-16,0
YKTQNXNBVRMYNF-YVMHTMGASA-N,Inflammation and Proteolysis,1,IC50,2,2,2,-0.222295589713136,-0.222295589713136,-0.22229558971313645,4.440892098500626e-16,0
YKTQNXNBVRMYNF-YVMHTMGASA-N,Metabolic Enzymes,1,IC50,1,1,1,-1.46396028836713,-1.46396028836713,-1.4639602883671348,4.6629367034256575e-15,0
YKYNYMQDXOWMDT-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,EC50,1,1,1,-0.326205305459366,-0.326205305459366,-0.32620530545936605,5.551115123125783e-17,0
YLTPWCZXKJSORQ-GYCJOSAFSA-N,Infectious Diseases,2,IC50;Ki,2,2,2,-0.8995699207083849,-0.8995699207083849,-0.8995699207083863,1.3322676295501878e-15,0
YLTPWCZXKJSORQ-GYCJOSAFSA-N,Neuroscience Targets,2,IC50;Ki,2,2,2,0.335767127578841,0.335767127578841,0.33576712757884075,2.220446049250313e-16,0
YLTPWCZXKJSORQ-GYCJOSAFSA-N,Phenotypic: Cancer and Cells,1,IC50,2,2,2,0.212726022681317,0.212726022681317,0.21272602268131693,5.551115123125783e-17,0
YLZYAUCOYZKLMA-SJCJKPOMSA-N,Infectious Diseases,2,IC50;Ki,2,2,2,1.0195025783569889,1.0195025783569889,1.0195025783569904,-1.5543122344752192e-15,0
YMILJRPIVTZKTL-OCFJWBBSSA-N,General Assays and Safety,1,IC50,1,1,1,-0.968437038054803,-0.968437038054803,-0.9684370380548029,-1.1102230246251565e-16,0
YMZLDTUSRCHDNT-YNIFFJEOSA-N,Infectious Diseases,1,IC50,3,2,3,0.3487861320959,0.3487861320959,0.34878613209589976,2.220446049250313e-16,0
YNHIXLNNNNXLFF-YENJAGDHSA-N,Infectious Diseases,1,IC50,1,1,1,-0.455890875196541,-0.455890875196541,-0.45589087519654126,2.7755575615628914e-16,0
YNWXJFQOCHMPCK-LXGDFETPSA-N,Inflammation and Proteolysis,1,IC50,1,1,1,-0.599035289083262,-0.599035289083262,-0.5990352890832622,2.220446049250313e-16,0
YNWXJFQOCHMPCK-LXGDFETPSA-N,Metabolic Enzymes,2,IC50;Ki,2,2,2,-0.1432279911501999,-0.1432279911501999,-0.14322799115020368,3.774758283725532e-15,0
YODBFZQPDZJGJG-CVDCTZTESA-N,Cell Signaling and Survival,1,IC50,1,1,1,0.134449492045073,0.134449492045073,0.1344494920450728,1.942890293094024e-16,0
YODBFZQPDZJGJG-CVDCTZTESA-N,Phenotypic: Cancer and Cells,1,IC50,3,2,3,0.407039615783671,0.407039615783671,0.4070396157836707,2.7755575615628914e-16,0
YOGANETYFUQWIM-PXJZQJOASA-N,Infectious Diseases,1,IC50,3,3,3,-1.21111845745984,-1.21111845745984,-1.2111184574598381,-1.7763568394002505e-15,0
YOGANETYFUQWIM-PXJZQJOASA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.781436546679563,-0.781436546679563,-0.7814365466795632,2.220446049250313e-16,0
YOKJEIDBLPWOSL-UHFFFAOYSA-N,Gene Regulation,1,IC50,1,1,1,-0.5256946287184,-0.5256946287184,-0.5256946287183998,-2.220446049250313e-16,0
YQHMWTPYORBCMF-ZZXKWVIFSA-N,Inflammation and Proteolysis,1,IC50,2,2,2,-1.30310620266022,-1.30310620266022,-1.3031062026602196,-4.440892098500626e-16,0
YQHMWTPYORBCMF-ZZXKWVIFSA-N,Metabolic Enzymes,1,IC50,1,1,1,-1.37236587374782,-1.37236587374782,-1.3723658737478155,-4.440892098500626e-15,0
YQHMWTPYORBCMF-ZZXKWVIFSA-N,Neuroscience Targets,1,EC50,1,1,1,0.111579537113653,0.111579537113653,0.111579537113653,0,0
YQHMWTPYORBCMF-ZZXKWVIFSA-N,Transporters and Ion Channels,1,Kd,1,1,1,0.459072240982613,0.459072240982613,0.45907224098261296,5.551115123125783e-17,0
YQNPVOBVGNGYHD-UHFFFAOYSA-N,Transporters and Ion Channels,1,IC50,2,2,2,-0.467863819272709,-0.467863819272709,-0.4678638192727088,-1.6653345369377348e-16,0
YRFDJOAWSXSLMG-NHYWBVRUSA-N,Phenotypic: Cancer and Cells,1,IC50,2,2,2,-0.112636272745881,-0.112636272745881,-0.11263627274588141,4.0245584642661925e-16,0
YRFONVUVHGLFMJ-NRFANRHFSA-N,General Assays and Safety,1,IC50,1,1,1,-0.840161042182413,-0.840161042182413,-0.8401610421824134,3.3306690738754696e-16,0
YRFONVUVHGLFMJ-NRFANRHFSA-N,Infectious Diseases,2,IC50;Ki,2,2,2,2.20467721930377,2.20467721930377,2.20467721930377,0,0
YRFONVUVHGLFMJ-NRFANRHFSA-N,Metabolic Enzymes,1,IC50,2,2,2,-1.18917704450918,-1.18917704450918,-1.1891770445091785,-1.5543122344752192e-15,0
YRFONVUVHGLFMJ-OAQYLSRUSA-N,Metabolic Enzymes,1,IC50,1,1,1,-1.47704520474132,-1.47704520474132,-1.477045204741323,2.886579864025407e-15,0
YRLRQNVYUYVRRD-RLTFZFDCSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-1.16102589134463,-1.16102589134463,-1.1610258913446267,-3.3306690738754696e-15,0
YROJPKUFDFWHAO-VMPITWQZSA-N,Infectious Diseases,1,IC50,4,3,4,-0.132221911369415,-0.132221911369415,-0.13222191136941452,-4.718447854656915e-16,0
YROJPKUFDFWHAO-VMPITWQZSA-N,Phenotypic: Cancer and Cells,1,IC50,2,2,2,-0.54645266664881,-0.54645266664881,-0.5464526666488099,-1.1102230246251565e-16,0
YRSOJUCHXHTKQU-QPJJXVBHSA-N,Phenotypic: Cancer and Cells,1,IC50,2,1,2,-0.636831082045253,-0.636831082045253,-0.6368310820452532,2.220446049250313e-16,0
YSOKENZJQWPLRA-UXBLZVDNSA-N,Infectious Diseases,2,IC50;Ki,2,2,2,-0.4770887115501795,-0.4770887115501795,-0.47708871155017973,2.220446049250313e-16,0
YTPKRSILLIAZAA-BHIYHBOVSA-N,General Assays and Safety,1,IC50,1,1,1,-0.156022397529669,-0.156022397529669,-0.1560223975296686,-4.163336342344337e-16,0
YUFBSQFJPYHMTK-QUYCRGELSA-N,Cell Signaling and Survival,1,IC50,3,3,3,0.465887966239817,0.465887966239817,0.4658879662398172,-2.220446049250313e-16,0
YUFBSQFJPYHMTK-QUYCRGELSA-N,Metabolic Enzymes,1,IC50,1,1,1,1.25770231746405,1.25770231746405,1.2577023174640523,-2.220446049250313e-15,0
YUFBSQFJPYHMTK-QUYCRGELSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,1.24303995820077,1.24303995820077,1.2430399582007738,-3.774758283725532e-15,0
YVUQIBOMEHZRBP-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,2,2,2,-0.627793240505609,-0.627793240505609,-0.627793240505609,0,0
YVVDYYFGAWQOGB-UHFFFAOYSA-N,Inflammation and Proteolysis,1,IC50,1,1,1,-0.561978925210792,-0.561978925210792,-0.5619789252107915,-4.440892098500626e-16,0
YXGBQKBRCDLZMP-JXMROGBWSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,0.646542416584247,0.646542416584247,0.646542416584247,0,0
YXMLGIGHGPSEKA-CQSZACIVSA-N,Gene Regulation,1,IC50,2,2,2,-0.737065348793693,-0.737065348793693,-0.7370653487936926,-4.440892098500626e-16,0
YXMLGIGHGPSEKA-CQSZACIVSA-N,Phenotypic: Cancer and Cells,1,IC50,4,4,4,-1.20621509904285,-1.20621509904285,-1.206215099042849,-8.881784197001252e-16,0
