resolved_accepted_id,taxonID,scientificName,taxonomicStatus,acceptedNameUsageID,family,genus,taxonRank,taxonomic_status_norm,exact_name_norm,key,match_exact_original,match_canonical_key,included_as_accepted_target,accepted_name_resolved,accepted_family_resolved,accepted_genus_resolved,accepted_rank_resolved
wfo-0000185324,wfo-0000185324,Acacia rigens,Accepted,,Fabaceae,Acacia,species,accepted,acacia rigens,acacia rigens,TRUE,TRUE,TRUE,Acacia rigens,Fabaceae,Acacia,species
wfo-0000185323,wfo-0000185323,Acacia rubida,Accepted,,Fabaceae,Acacia,species,accepted,acacia rubida,acacia rubida,TRUE,TRUE,TRUE,Acacia rubida,Fabaceae,Acacia,species
wfo-0001054072,wfo-0001054072,Acacia saligna,Accepted,,Fabaceae,Acacia,species,accepted,acacia saligna,acacia saligna,TRUE,TRUE,TRUE,Acacia saligna,Fabaceae,Acacia,species
wfo-0000185329,wfo-0000185329,Acacia saxatilis,Accepted,,Fabaceae,Acacia,species,accepted,acacia saxatilis,acacia saxatilis,TRUE,TRUE,TRUE,Acacia saxatilis,Fabaceae,Acacia,species
,wfo-0000173778,Acacia scleroxyla,Unchecked,,Fabaceae,Acacia,species,unchecked,acacia scleroxyla,acacia scleroxyla,TRUE,TRUE,FALSE,,,,
wfo-0000201188,wfo-0000201189,Acacia sieberiana,Synonym,wfo-0000201188,Fabaceae,Acacia,species,synonym,acacia sieberiana,acacia sieberiana,TRUE,TRUE,FALSE,Acacia hamiltoniana,Fabaceae,Acacia,species
wfo-0001336883,wfo-0000211037,Acacia sieberiana,Synonym,wfo-0001336883,Fabaceae,Acacia,species,synonym,acacia sieberiana,acacia sieberiana,TRUE,TRUE,FALSE,Vachellia sieberiana,Fabaceae,Vachellia,species
wfo-0000186862,wfo-1200022020,Acacia sieberiana,Synonym,wfo-0000186862,Fabaceae,Acacia,species,synonym,acacia sieberiana,acacia sieberiana,TRUE,TRUE,FALSE,Acacia terminalis,Fabaceae,Acacia,species
wfo-0000185337,wfo-0000185337,Acacia silvestris,Accepted,,Fabaceae,Acacia,species,accepted,acacia silvestris,acacia silvestris,TRUE,TRUE,TRUE,Acacia silvestris,Fabaceae,Acacia,species
wfo-0000186124,wfo-0000186124,Acacia sparsiflora,Accepted,,Fabaceae,Acacia,species,accepted,acacia sparsiflora,acacia sparsiflora,TRUE,TRUE,TRUE,Acacia sparsiflora,Fabaceae,Acacia,species
wfo-0000186862,wfo-0000186862,Acacia terminalis,Accepted,,Fabaceae,Acacia,species,accepted,acacia terminalis,acacia terminalis,TRUE,TRUE,TRUE,Acacia terminalis,Fabaceae,Acacia,species
wfo-0001285358,wfo-0000211235,Acacia tortilis,Synonym,wfo-0001285358,Fabaceae,Acacia,species,synonym,acacia tortilis,acacia tortilis,TRUE,TRUE,FALSE,Vachellia tortilis,Fabaceae,Vachellia,species
wfo-0000185336,wfo-0000185336,Acacia trachyphloia,Accepted,,Fabaceae,Acacia,species,accepted,acacia trachyphloia,acacia trachyphloia,TRUE,TRUE,TRUE,Acacia trachyphloia,Fabaceae,Acacia,species
wfo-0000202195,wfo-0000202195,Acacia trinervata,Accepted,,Fabaceae,Acacia,species,accepted,acacia trinervata,acacia trinervata,TRUE,TRUE,TRUE,Acacia trinervata,Fabaceae,Acacia,species
wfo-0000202192,wfo-0000202192,Acacia trineura,Accepted,,Fabaceae,Acacia,species,accepted,acacia trineura,acacia trineura,TRUE,TRUE,TRUE,Acacia trineura,Fabaceae,Acacia,species
wfo-0000185333,wfo-0000185333,Acacia verniciflua,Accepted,,Fabaceae,Acacia,species,accepted,acacia verniciflua,acacia verniciflua,TRUE,TRUE,TRUE,Acacia verniciflua,Fabaceae,Acacia,species
wfo-0000211369,wfo-0000211369,Acacia vestita,Accepted,,Fabaceae,Acacia,species,accepted,acacia vestita,acacia vestita,TRUE,TRUE,TRUE,Acacia vestita,Fabaceae,Acacia,species
wfo-0000985090,wfo-0000985090,Acaena magellanica,Accepted,,Rosaceae,Acaena,species,accepted,acaena magellanica,acaena magellanica,TRUE,TRUE,TRUE,Acaena magellanica,Rosaceae,Acaena,species
wfo-0001005319,wfo-0001005319,Acaena pinnatifida,Accepted,,Rosaceae,Acaena,species,accepted,acaena pinnatifida,acaena pinnatifida,TRUE,TRUE,TRUE,Acaena pinnatifida,Rosaceae,Acaena,species
wfo-0000985224,wfo-0000988664,Acaena pinnatifida,Synonym,wfo-0000985224,Rosaceae,Acaena,species,synonym,acaena pinnatifida,acaena pinnatifida,TRUE,TRUE,FALSE,Acaena trifida,Rosaceae,Acaena,species
wfo-0000985224,wfo-0000989623,Acaena pinnatifida,Synonym,wfo-0000985224,Rosaceae,Acaena,species,synonym,acaena pinnatifida,acaena pinnatifida,TRUE,TRUE,FALSE,Acaena trifida,Rosaceae,Acaena,species
wfo-0000985858,wfo-0000995689,Acaena pinnatifida,Synonym,wfo-0000985858,Rosaceae,Acaena,species,synonym,acaena pinnatifida,acaena pinnatifida,TRUE,TRUE,FALSE,Acaena sericea,Rosaceae,Acaena,species
wfo-0000985858,wfo-0000985858,Acaena sericea,Accepted,,Rosaceae,Acaena,species,accepted,acaena sericea,acaena sericea,FALSE,FALSE,TRUE,Acaena sericea,Rosaceae,Acaena,species
wfo-0000985224,wfo-0000985224,Acaena trifida,Accepted,,Rosaceae,Acaena,species,accepted,acaena trifida,acaena trifida,FALSE,FALSE,TRUE,Acaena trifida,Rosaceae,Acaena,species
wfo-0000950668,wfo-0000950668,Acalypha hispida,Accepted,,Euphorbiaceae,Acalypha,species,accepted,acalypha hispida,acalypha hispida,TRUE,TRUE,TRUE,Acalypha hispida,Euphorbiaceae,Acalypha,species
wfo-0000960215,wfo-0000950778,Acalypha hispida,Synonym,wfo-0000960215,Euphorbiaceae,Acalypha,species,synonym,acalypha hispida,acalypha hispida,TRUE,TRUE,FALSE,Acalypha lanceolata var. lanceolata,Euphorbiaceae,Acalypha,variety
wfo-0000219111,wfo-0000950998,Acalypha hispida,Synonym,wfo-0000219111,Euphorbiaceae,Acalypha,species,synonym,acalypha hispida,acalypha hispida,TRUE,TRUE,FALSE,Acalypha poiretii,Euphorbiaceae,Acalypha,species
wfo-0000960215,wfo-1000038447,Acalypha hispida,Synonym,wfo-0000960215,Euphorbiaceae,Acalypha,species,synonym,acalypha hispida,acalypha hispida,TRUE,TRUE,FALSE,Acalypha lanceolata var. lanceolata,Euphorbiaceae,Acalypha,variety
wfo-0000955390,wfo-0000955390,Acalypha integrifolia,Accepted,,Euphorbiaceae,Acalypha,species,accepted,acalypha integrifolia,acalypha integrifolia,TRUE,TRUE,TRUE,Acalypha integrifolia,Euphorbiaceae,Acalypha,species
wfo-0000960215,wfo-0000960215,Acalypha lanceolata var. lanceolata,Accepted,,Euphorbiaceae,Acalypha,variety,accepted,acalypha lanceolata var. lanceolata,acalypha lanceolata var. lanceolata,FALSE,FALSE,TRUE,Acalypha lanceolata var. lanceolata,Euphorbiaceae,Acalypha,variety
wfo-0000219111,wfo-0000219111,Acalypha poiretii,Accepted,,Euphorbiaceae,Acalypha,species,accepted,acalypha poiretii,acalypha poiretii,FALSE,FALSE,TRUE,Acalypha poiretii,Euphorbiaceae,Acalypha,species
wfo-0000254905,wfo-0000254905,Acalypha wilkesiana,Accepted,,Euphorbiaceae,Acalypha,species,accepted,acalypha wilkesiana,acalypha wilkesiana,TRUE,TRUE,TRUE,Acalypha wilkesiana,Euphorbiaceae,Acalypha,species
wfo-0000513991,wfo-0000513991,Acer barbinerve,Accepted,,Sapindaceae,Acer,species,accepted,acer barbinerve,acer barbinerve,TRUE,TRUE,TRUE,Acer barbinerve,Sapindaceae,Acer,species
wfo-0000514267,wfo-0000514267,Acer glabrum,Accepted,,Sapindaceae,Acer,species,accepted,acer glabrum,acer glabrum,TRUE,TRUE,TRUE,Acer glabrum,Sapindaceae,Acer,species
wfo-0001078668,wfo-0001078668,Acer glabrum,Accepted,,Sapindaceae,Acer,species,accepted,acer glabrum,acer glabrum,TRUE,TRUE,TRUE,Acer glabrum,Sapindaceae,Acer,species
wfo-0000514296,wfo-0000514296,Acer griseum,Accepted,,Sapindaceae,Acer,species,accepted,acer griseum,acer griseum,TRUE,TRUE,TRUE,Acer griseum,Sapindaceae,Acer,species
wfo-0000514524,wfo-0000514524,Acer mandshuricum,Accepted,,Sapindaceae,Acer,species,accepted,acer mandshuricum,acer mandshuricum,TRUE,TRUE,TRUE,Acer mandshuricum,Sapindaceae,Acer,species
wfo-0000474320,wfo-0000514692,Acer nikoense,Synonym,wfo-0000474320,Vitaceae,Acer,species,synonym,acer nikoense,acer nikoense,TRUE,TRUE,FALSE,Parthenocissus tricuspidata,Vitaceae,Parthenocissus,species
wfo-0000514846,wfo-0000514846,Acer pictum,Accepted,,Sapindaceae,Acer,species,accepted,acer pictum,acer pictum,TRUE,TRUE,TRUE,Acer pictum,Sapindaceae,Acer,species
wfo-0000514884,wfo-0000514884,Acer platanoides,Accepted,,Sapindaceae,Acer,species,accepted,acer platanoides,acer platanoides,TRUE,TRUE,TRUE,Acer platanoides,Sapindaceae,Acer,species
wfo-0000077945,wfo-0000077945,Achillea clypeolata,Accepted,,Asteraceae,Achillea,species,accepted,achillea clypeolata,achillea clypeolata,TRUE,TRUE,TRUE,Achillea clypeolata,Asteraceae,Achillea,species
wfo-0000516103,wfo-0000516103,Achlys triphylla,Accepted,,Berberidaceae,Achlys,species,accepted,achlys triphylla,achlys triphylla,TRUE,TRUE,TRUE,Achlys triphylla,Berberidaceae,Achlys,species
wfo-0000033502,wfo-0000033502,Achyrocline flaccida,Accepted,,Asteraceae,Achyrocline,species,accepted,achyrocline flaccida,achyrocline flaccida,TRUE,TRUE,TRUE,Achyrocline flaccida,Asteraceae,Achyrocline,species
wfo-0000124689,wfo-0000124689,Achyrocline tomentosa,Accepted,,Asteraceae,Achyrocline,species,accepted,achyrocline tomentosa,achyrocline tomentosa,TRUE,TRUE,TRUE,Achyrocline tomentosa,Asteraceae,Achyrocline,species
wfo-0000890580,wfo-0001069585,Acinos alpinus,Synonym,wfo-0000890580,Lamiaceae,Acinos,species,synonym,acinos alpinus,acinos alpinus,TRUE,TRUE,FALSE,Clinopodium alpinum,Lamiaceae,Clinopodium,species
wfo-0000890516,wfo-0000320080,Acinos arvensis,Synonym,wfo-0000890516,Lamiaceae,Acinos,species,synonym,acinos arvensis,acinos arvensis,TRUE,TRUE,FALSE,Clinopodium acinos,Lamiaceae,Clinopodium,species
wfo-0000517487,wfo-0000517487,Aconitum kongboense,Accepted,,Ranunculaceae,Aconitum,species,accepted,aconitum kongboense,aconitum kongboense,TRUE,TRUE,TRUE,Aconitum kongboense,Ranunculaceae,Aconitum,species
wfo-0000166612,wfo-0000164232,Acosmium bijugum,Synonym,wfo-0000166612,Fabaceae,Acosmium,species,synonym,acosmium bijugum,acosmium bijugum,TRUE,TRUE,FALSE,Leptolobium bijugum,Fabaceae,Leptolobium,species
wfo-0000096440,wfo-0000096440,Acritopappus confertus,Accepted,,Asteraceae,Acritopappus,species,accepted,acritopappus confertus,acritopappus confertus,TRUE,TRUE,TRUE,Acritopappus confertus,Asteraceae,Acritopappus,species
wfo-1000009295,wfo-1000009295,Acrobolbus renifolius,Accepted,,Acrobolbaceae,Acrobolbus,species,accepted,acrobolbus renifolius,acrobolbus renifolius,TRUE,TRUE,TRUE,Acrobolbus renifolius,Acrobolbaceae,Acrobolbus,species
wfo-0000519114,wfo-0000519114,Actaea racemosa,Accepted,,Ranunculaceae,Actaea,species,accepted,actaea racemosa,actaea racemosa,TRUE,TRUE,TRUE,Actaea racemosa,Ranunculaceae,Actaea,species
wfo-0000455167,wfo-0000519115,Actaea racemosa,Synonym,wfo-0000455167,Ranunculaceae,Actaea,species,synonym,actaea racemosa,actaea racemosa,TRUE,TRUE,FALSE,Trautvetteria palmata,Ranunculaceae,Trautvetteria,species
wfo-0000519157,wfo-0000519157,Actinidia arguta,Accepted,,Actinidiaceae,Actinidia,species,accepted,actinidia arguta,actinidia arguta,TRUE,TRUE,TRUE,Actinidia arguta,Actinidiaceae,Actinidia,species
wfo-0000519189,wfo-0000519189,Actinidia chinensis,Accepted,,Actinidiaceae,Actinidia,species,accepted,actinidia chinensis,actinidia chinensis,TRUE,TRUE,TRUE,Actinidia chinensis,Actinidiaceae,Actinidia,species
wfo-0000014965,wfo-0000014965,Actinobole uliginosum,Accepted,,Asteraceae,Actinobole,species,accepted,actinobole uliginosum,actinobole uliginosum,TRUE,TRUE,TRUE,Actinobole uliginosum,Asteraceae,Actinobole,species
wfo-1000028940,wfo-0001344946,Actinoschoenus arthrostyloides,Synonym,wfo-1000028940,Cyperaceae,Actinoschoenus,species,synonym,actinoschoenus arthrostyloides,actinoschoenus arthrostyloides,TRUE,TRUE,FALSE,Scleroschoenus arthrostyloides,Cyperaceae,Scleroschoenus,species
wfo-0000337413,wfo-0000337413,Actinoscirpus grossus,Accepted,,Cyperaceae,Actinoscirpus,species,accepted,actinoscirpus grossus,actinoscirpus grossus,TRUE,TRUE,TRUE,Actinoscirpus grossus,Cyperaceae,Actinoscirpus,species
wfo-0000519672,wfo-0000519672,Adansonia digitata,Accepted,,Malvaceae,Adansonia,species,accepted,adansonia digitata,adansonia digitata,TRUE,TRUE,TRUE,Adansonia digitata,Malvaceae,Adansonia,species
wfo-0000213113,wfo-0000213113,Adenocarpus artemisiifolius,Accepted,,Fabaceae,Adenocarpus,species,accepted,adenocarpus artemisiifolius,adenocarpus artemisiifolius,TRUE,TRUE,TRUE,Adenocarpus artemisiifolius,Fabaceae,Adenocarpus,species
wfo-0000204387,wfo-0000204387,Adenocarpus complicatus,Accepted,,Fabaceae,Adenocarpus,species,accepted,adenocarpus complicatus,adenocarpus complicatus,TRUE,TRUE,TRUE,Adenocarpus complicatus,Fabaceae,Adenocarpus,species
wfo-0001033772,wfo-0001033772,Adenocarpus complicatus,Accepted,,Fabaceae,Adenocarpus,species,accepted,adenocarpus complicatus,adenocarpus complicatus,TRUE,TRUE,TRUE,Adenocarpus complicatus,Fabaceae,Adenocarpus,species
wfo-0000213118,wfo-0000213118,Adenocarpus decorticans,Accepted,,Fabaceae,Adenocarpus,species,accepted,adenocarpus decorticans,adenocarpus decorticans,TRUE,TRUE,TRUE,Adenocarpus decorticans,Fabaceae,Adenocarpus,species
wfo-0000089902,wfo-0000089902,Adenostemma viscosum,Accepted,,Asteraceae,Adenostemma,species,accepted,adenostemma viscosum,adenostemma viscosum,TRUE,TRUE,TRUE,Adenostemma viscosum,Asteraceae,Adenostemma,species
wfo-0001009090,wfo-0001009090,Adenostoma sparsifolium,Accepted,,Rosaceae,Adenostoma,species,accepted,adenostoma sparsifolium,adenostoma sparsifolium,TRUE,TRUE,TRUE,Adenostoma sparsifolium,Rosaceae,Adenostoma,species
wfo-0000041337,wfo-0000041337,Adenothamnus validus,Accepted,,Asteraceae,Adenothamnus,species,accepted,adenothamnus validus,adenothamnus validus,TRUE,TRUE,TRUE,Adenothamnus validus,Asteraceae,Adenothamnus,species
wfo-0001132041,wfo-0001132041,Adina cordifolia,Accepted,,Rubiaceae,Adina,species,accepted,adina cordifolia,adina cordifolia,TRUE,TRUE,TRUE,Adina cordifolia,Rubiaceae,Adina,species
,wfo-0000785285,Adina cordifolia,Unchecked,,Rubiaceae,Adina,species,unchecked,adina cordifolia,adina cordifolia,TRUE,TRUE,FALSE,,,,
wfo-0000521533,wfo-0000521533,Aegle marmelos,Accepted,,Rutaceae,Aegle,species,accepted,aegle marmelos,aegle marmelos,TRUE,TRUE,TRUE,Aegle marmelos,Rutaceae,Aegle,species
wfo-0000521676,wfo-0000521676,Aeonium lindleyi,Accepted,,Crassulaceae,Aeonium,species,accepted,aeonium lindleyi,aeonium lindleyi,TRUE,TRUE,TRUE,Aeonium lindleyi,Crassulaceae,Aeonium,species
wfo-0000522247,wfo-0000522247,Aesculus californica,Accepted,,Sapindaceae,Aesculus,species,accepted,aesculus californica,aesculus californica,TRUE,TRUE,TRUE,Aesculus californica,Sapindaceae,Aesculus,species
wfo-0000522287,wfo-0000522287,Aesculus hippocastanum,Accepted,,Sapindaceae,Aesculus,species,accepted,aesculus hippocastanum,aesculus hippocastanum,TRUE,TRUE,TRUE,Aesculus hippocastanum,Sapindaceae,Aesculus,species
,wfo-0000338047,Aframomum cereum,Unchecked,,Zingiberaceae,Aframomum,species,unchecked,aframomum cereum,aframomum cereum,TRUE,TRUE,FALSE,,,,
wfo-0000338079,wfo-0000338079,Aframomum letestuanum,Accepted,,Zingiberaceae,Aframomum,species,accepted,aframomum letestuanum,aframomum letestuanum,TRUE,TRUE,TRUE,Aframomum letestuanum,Zingiberaceae,Aframomum,species
wfo-0000338079,wfo-0000338101,Aframomum pruinosum,Synonym,wfo-0000338079,Zingiberaceae,Aframomum,species,synonym,aframomum pruinosum,aframomum pruinosum,TRUE,TRUE,FALSE,Aframomum letestuanum,Zingiberaceae,Aframomum,species
wfo-0000338106,wfo-0000338106,Aframomum sceptrum,Accepted,,Zingiberaceae,Aframomum,species,accepted,aframomum sceptrum,aframomum sceptrum,FALSE,FALSE,TRUE,Aframomum sceptrum,Zingiberaceae,Aframomum,species
wfo-0000211757,wfo-0000211757,Afzelia bella,Accepted,,Fabaceae,Afzelia,species,accepted,afzelia bella,afzelia bella,TRUE,TRUE,TRUE,Afzelia bella,Fabaceae,Afzelia,species
wfo-0000211767,wfo-0000211778,Afzelia bella,Synonym,wfo-0000211767,Fabaceae,Afzelia,species,synonym,afzelia bella,afzelia bella,TRUE,TRUE,FALSE,Afzelia bipindensis,Fabaceae,Afzelia,species
wfo-0000211767,wfo-0000211767,Afzelia bipindensis,Accepted,,Fabaceae,Afzelia,species,accepted,afzelia bipindensis,afzelia bipindensis,TRUE,TRUE,TRUE,Afzelia bipindensis,Fabaceae,Afzelia,species
wfo-0000185943,wfo-0000185943,Aganope heptaphylla,Accepted,,Fabaceae,Aganope,species,accepted,aganope heptaphylla,aganope heptaphylla,FALSE,FALSE,TRUE,Aganope heptaphylla,Fabaceae,Aganope,species
wfo-0000186313,wfo-0000186313,Aganope thyrsiflora,Accepted,,Fabaceae,Aganope,species,accepted,aganope thyrsiflora,aganope thyrsiflora,FALSE,FALSE,TRUE,Aganope thyrsiflora,Fabaceae,Aganope,species
wfo-0000754060,wfo-0000754060,Agapanthus africanus,Accepted,,Amaryllidaceae,Agapanthus,species,accepted,agapanthus africanus,agapanthus africanus,TRUE,TRUE,TRUE,Agapanthus africanus,Amaryllidaceae,Agapanthus,species
wfo-0000523046,wfo-0000523046,Agapetes incurvata,Accepted,,Ericaceae,Agapetes,species,accepted,agapetes incurvata,agapetes incurvata,TRUE,TRUE,TRUE,Agapetes incurvata,Ericaceae,Agapetes,species
wfo-0000476094,wfo-0000508351,Agasthiyamalaia pauciflora,Synonym,wfo-0000476094,Calophyllaceae,Agasthiyamalaia,species,synonym,agasthiyamalaia pauciflora,agasthiyamalaia pauciflora,TRUE,TRUE,FALSE,Poeciloneuron pauciflorum,Calophyllaceae,Poeciloneuron,species
wfo-0000523353,wfo-0000523353,Agathosma betulina,Accepted,,Rutaceae,Agathosma,species,accepted,agathosma betulina,agathosma betulina,TRUE,TRUE,TRUE,Agathosma betulina,Rutaceae,Agathosma,species
wfo-0000754119,wfo-0000754119,Agave americana,Accepted,,Asparagaceae,Agave,species,accepted,agave americana,agave americana,TRUE,TRUE,TRUE,Agave americana,Asparagaceae,Agave,species
wfo-0000754488,wfo-0000754176,Agave barbadensis,Synonym,wfo-0000754488,Asparagaceae,Agave,species,synonym,agave barbadensis,agave barbadensis,TRUE,TRUE,FALSE,Agave karatto,Asparagaceae,Agave,species
wfo-0000754488,wfo-0000754488,Agave karatto,Accepted,,Asparagaceae,Agave,species,accepted,agave karatto,agave karatto,FALSE,FALSE,TRUE,Agave karatto,Asparagaceae,Agave,species
wfo-0000080123,wfo-0000080123,Ageratina altissima,Accepted,,Asteraceae,Ageratina,species,accepted,ageratina altissima,ageratina altissima,TRUE,TRUE,TRUE,Ageratina altissima,Asteraceae,Ageratina,species
wfo-0000067311,wfo-0000067311,Ageratina ligustrina,Accepted,,Asteraceae,Ageratina,species,accepted,ageratina ligustrina,ageratina ligustrina,TRUE,TRUE,TRUE,Ageratina ligustrina,Asteraceae,Ageratina,species
wfo-0000011969,wfo-0000011969,Ageratina tristis,Accepted,,Asteraceae,Ageratina,species,accepted,ageratina tristis,ageratina tristis,TRUE,TRUE,TRUE,Ageratina tristis,Asteraceae,Ageratina,species
wfo-0000014938,wfo-0000014938,Ageratum conyzoides,Accepted,,Asteraceae,Ageratum,species,accepted,ageratum conyzoides,ageratum conyzoides,TRUE,TRUE,TRUE,Ageratum conyzoides,Asteraceae,Ageratum,species
,wfo-0000063640,Ageratum conyzoides,Unchecked,,Asteraceae,Ageratum,species,unchecked,ageratum conyzoides,ageratum conyzoides,TRUE,TRUE,FALSE,,,,
,wfo-0000090480,Ageratum conyzoides,Unchecked,,Asteraceae,Ageratum,species,unchecked,ageratum conyzoides,ageratum conyzoides,TRUE,TRUE,FALSE,,,,
wfo-0000056662,wfo-0000056662,Ageratum corymbosum,Accepted,,Asteraceae,Ageratum,species,accepted,ageratum corymbosum,ageratum corymbosum,TRUE,TRUE,TRUE,Ageratum corymbosum,Asteraceae,Ageratum,species
wfo-0000034390,wfo-0000040071,Ageratum corymbosum,Synonym,wfo-0000034390,Asteraceae,Ageratum,species,synonym,ageratum corymbosum,ageratum corymbosum,TRUE,TRUE,FALSE,Stylotrichium corymbosum,Asteraceae,Stylotrichium,species
wfo-0000056662,wfo-0000046653,Ageratum corymbosum,Synonym,wfo-0000056662,Asteraceae,Ageratum,species,synonym,ageratum corymbosum,ageratum corymbosum,TRUE,TRUE,FALSE,Ageratum corymbosum,Asteraceae,Ageratum,species
,wfo-0000126289,Ageratum corymbosum,Unchecked,,Asteraceae,Ageratum,species,unchecked,ageratum corymbosum,ageratum corymbosum,TRUE,TRUE,FALSE,,,,
wfo-0000054711,wfo-0000054711,Ageratum tomentosum,Accepted,,Asteraceae,Ageratum,species,accepted,ageratum tomentosum,ageratum tomentosum,TRUE,TRUE,TRUE,Ageratum tomentosum,Asteraceae,Ageratum,species
wfo-0000054711,wfo-0000086235,Ageratum tomentosum,Synonym,wfo-0000054711,Asteraceae,Ageratum,species,synonym,ageratum tomentosum,ageratum tomentosum,TRUE,TRUE,FALSE,Ageratum tomentosum,Asteraceae,Ageratum,species
wfo-0000524041,wfo-0000524041,Aglaia edulis,Accepted,,Meliaceae,Aglaia,species,accepted,aglaia edulis,aglaia edulis,TRUE,TRUE,TRUE,Aglaia edulis,Meliaceae,Aglaia,species
wfo-0000524339,wfo-0000524042,Aglaia edulis,Synonym,wfo-0000524339,Meliaceae,Aglaia,species,synonym,aglaia edulis,aglaia edulis,TRUE,TRUE,FALSE,Aglaia samoensis,Meliaceae,Aglaia,species
wfo-0000524337,wfo-0000524044,Aglaia edulis,Synonym,wfo-0000524337,Meliaceae,Aglaia,species,synonym,aglaia edulis,aglaia edulis,TRUE,TRUE,FALSE,Aglaia saltatorum,Meliaceae,Aglaia,species
wfo-0000524077,wfo-0000524077,Aglaia forbesii,Accepted,,Meliaceae,Aglaia,species,accepted,aglaia forbesii,aglaia forbesii,TRUE,TRUE,TRUE,Aglaia forbesii,Meliaceae,Aglaia,species
wfo-0000524080,wfo-0000524080,Aglaia foveolata,Accepted,,Meliaceae,Aglaia,species,accepted,aglaia foveolata,aglaia foveolata,TRUE,TRUE,TRUE,Aglaia foveolata,Meliaceae,Aglaia,species
wfo-0000524166,wfo-0000524166,Aglaia laxiflora,Accepted,,Meliaceae,Aglaia,species,accepted,aglaia laxiflora,aglaia laxiflora,TRUE,TRUE,TRUE,Aglaia laxiflora,Meliaceae,Aglaia,species
wfo-0000524315,wfo-0000524315,Aglaia rimosa,Accepted,,Meliaceae,Aglaia,species,accepted,aglaia rimosa,aglaia rimosa,TRUE,TRUE,TRUE,Aglaia rimosa,Meliaceae,Aglaia,species
wfo-0000524326,wfo-0000524326,Aglaia rubiginosa,Accepted,,Meliaceae,Aglaia,species,accepted,aglaia rubiginosa,aglaia rubiginosa,TRUE,TRUE,TRUE,Aglaia rubiginosa,Meliaceae,Aglaia,species
wfo-0000524337,wfo-0000524337,Aglaia saltatorum,Accepted,,Meliaceae,Aglaia,species,accepted,aglaia saltatorum,aglaia saltatorum,FALSE,FALSE,TRUE,Aglaia saltatorum,Meliaceae,Aglaia,species
wfo-0000524339,wfo-0000524339,Aglaia samoensis,Accepted,,Meliaceae,Aglaia,species,accepted,aglaia samoensis,aglaia samoensis,FALSE,FALSE,TRUE,Aglaia samoensis,Meliaceae,Aglaia,species
