original_name,exact_name,key,legacy_n_accepted_ids,legacy_resolved,hierarchical_resolved,comparison_status,match_rule,resolution_status,accepted_name,accepted_id,accepted_family,accepted_genus,accepted_rank
Platycladus,platycladus,platycladus,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Platycladus,wfo-4000030092,Cupressaceae,Platycladus,genus
Iris leptophylla,iris leptophylla,iris leptophylla,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Iris leptophylla,wfo-0000783540,Iridaceae,Iris,species
Psammosilene tunicoides,psammosilene tunicoides,psammosilene tunicoides,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Psammosilene tunicoides,wfo-0000395656,Caryophyllaceae,Psammosilene,species
Grindelia hirsutula,grindelia hirsutula,grindelia hirsutula,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Grindelia hirsutula,wfo-0000035575,Asteraceae,Grindelia,species
Grindelia pulchella,grindelia pulchella,grindelia pulchella,2,FALSE,TRUE,recovered_by_hierarchical_rules,exact_accepted,exact_accepted_unique,Grindelia pulchella,wfo-0000018709,Asteraceae,Grindelia,species
Picea neoveitchii,picea neoveitchii,picea neoveitchii,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Picea neoveitchii,wfo-0000482462,Pinaceae,Picea,species
Eupatorium capillifolium,eupatorium capillifolium,eupatorium capillifolium,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Eupatorium capillifolium,wfo-0000116399,Asteraceae,Eupatorium,species
Crocanthemum glomeratum,crocanthemum glomeratum,crocanthemum glomeratum,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Crocanthemum glomeratum,wfo-0000626256,Cistaceae,Crocanthemum,species
Helianthemum glomeratum,helianthemum glomeratum,helianthemum glomeratum,1,TRUE,TRUE,resolved_by_both,exact_synonym,exact_synonym_unique,Crocanthemum glomeratum,wfo-0000626256,Cistaceae,Crocanthemum,species
Phyllanthus reticulatus,phyllanthus reticulatus,phyllanthus reticulatus,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Phyllanthus reticulatus,wfo-0000271947,Phyllanthaceae,Phyllanthus,species
Pteroxygonum giraldii,pteroxygonum giraldii,pteroxygonum giraldii,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Pteroxygonum giraldii,wfo-0001230802,Polygonaceae,Pteroxygonum,species
Dasiphora fruticosa,dasiphora fruticosa,dasiphora fruticosa,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Dasiphora fruticosa,wfo-0001017396,Rosaceae,Dasiphora,species
Potentilla fruticosa,potentilla fruticosa,potentilla fruticosa,1,TRUE,TRUE,resolved_by_both,exact_synonym,exact_synonym_unique,Dasiphora fruticosa,wfo-0001017396,Rosaceae,Dasiphora,species
Koenigia coriaria,koenigia coriaria,koenigia coriaria,0,FALSE,FALSE,unresolved_by_both,unresolved,no_match,NA,NA,NA,NA,NA
Alhagi maurorum,alhagi maurorum,alhagi maurorum,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Alhagi maurorum,wfo-0000212422,Fabaceae,Alhagi,species
Potentilla tormentilla,potentilla tormentilla,potentilla tormentilla,1,TRUE,TRUE,resolved_by_both,exact_synonym,exact_synonym_unique,Potentilla erecta,wfo-0000984938,Rosaceae,Potentilla,species
Rhus glabra,rhus glabra,rhus glabra,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Rhus glabra,wfo-0001049359,Anacardiaceae,Rhus,species
Rhus typhina,rhus typhina,rhus typhina,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Rhus typhina,wfo-0000403060,Anacardiaceae,Rhus,species
Gossypium hirsutum,gossypium hirsutum,gossypium hirsutum,2,FALSE,TRUE,recovered_by_hierarchical_rules,exact_accepted,exact_accepted_unique,Gossypium hirsutum,wfo-0000707931,Malvaceae,Gossypium,species
Myrtus communis,myrtus communis,myrtus communis,3,FALSE,TRUE,recovered_by_hierarchical_rules,exact_accepted,exact_accepted_unique,Myrtus communis,wfo-0000248712,Myrtaceae,Myrtus,species
Vachellia pennatula,vachellia pennatula,vachellia pennatula,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Vachellia pennatula,wfo-0001277447,Fabaceae,Vachellia,species
Acacia pennatula,acacia pennatula,acacia pennatula,1,TRUE,TRUE,resolved_by_both,exact_synonym,exact_synonym_unique,Vachellia pennatula,wfo-0001277447,Fabaceae,Vachellia,species
Limonium gmelinii,limonium gmelinii,limonium gmelinii,1,TRUE,TRUE,resolved_by_both,exact_synonym,exact_synonym_unique,Limonium gmelini,wfo-0000444657,Plumbaginaceae,Limonium,species
Caragana spinosa,caragana spinosa,caragana spinosa,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Caragana spinosa,wfo-0001061289,Fabaceae,Caragana,species
Averrhoa carambola,averrhoa carambola,averrhoa carambola,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Averrhoa carambola,wfo-0000557405,Oxalidaceae,Averrhoa,species
Leptarrhena pyrolifolia,leptarrhena pyrolifolia,leptarrhena pyrolifolia,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Leptarrhena pyrolifolia,wfo-0001135538,Saxifragaceae,Leptarrhena,species
Ziziphus spina-christi,ziziphus spina-christi,ziziphus spina-christi,2,FALSE,TRUE,recovered_by_hierarchical_rules,exact_accepted,exact_accepted_unique,Ziziphus spina-christi,wfo-0001131308,Rhamnaceae,Ziziphus,species
Croton draconoides,croton draconoides,croton draconoides,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Croton draconoides,wfo-0000927869,Euphorbiaceae,Croton,species
Distylium racemosum,distylium racemosum,distylium racemosum,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Distylium racemosum,wfo-0000652434,Hamamelidaceae,Distylium,species
Ziziphus mauritiana,ziziphus mauritiana,ziziphus mauritiana,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Ziziphus mauritiana,wfo-0000430322,Rhamnaceae,Ziziphus,species
Esenbeckia grandiflora,esenbeckia grandiflora,esenbeckia grandiflora,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Esenbeckia grandiflora,wfo-0000680797,Rutaceae,Esenbeckia,species
Hippophae rhamnoides,hippophae rhamnoides,hippophae rhamnoides,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Hippophae rhamnoides,wfo-0000723743,Elaeagnaceae,Hippophae,species
Trifolium repens,trifolium repens,trifolium repens,2,FALSE,TRUE,recovered_by_hierarchical_rules,exact_accepted,exact_accepted_unique,Trifolium repens,wfo-0000213062,Fabaceae,Trifolium,species
Ephedra sinica,ephedra sinica,ephedra sinica,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Ephedra sinica,wfo-0000794481,Ephedraceae,Ephedra,species
Acacia adunca,acacia adunca,acacia adunca,2,FALSE,TRUE,recovered_by_hierarchical_rules,exact_accepted,exact_accepted_unique,Acacia adunca,wfo-0001053987,Fabaceae,Acacia,species
Acacia anceps,acacia anceps,acacia anceps,2,FALSE,TRUE,recovered_by_hierarchical_rules,exact_accepted,exact_accepted_unique,Acacia anceps,wfo-0000201116,Fabaceae,Acacia,species
Acacia aneura,acacia aneura,acacia aneura,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Acacia aneura,wfo-0001053991,Fabaceae,Acacia,species
Acacia aulacocarpa,acacia aulacocarpa,acacia aulacocarpa,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Acacia aulacocarpa,wfo-0000202547,Fabaceae,Acacia,species
Acacia burrowii,acacia burrowii,acacia burrowii,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Acacia burrowii,wfo-0000202789,Fabaceae,Acacia,species
Acacia cheelii,acacia cheelii,acacia cheelii,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Acacia cheelii,wfo-0001055536,Fabaceae,Acacia,species
Acacia concurrens,acacia concurrens,acacia concurrens,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Acacia concurrens,wfo-0000185341,Fabaceae,Acacia,species
Acacia doratoxylon,acacia doratoxylon,acacia doratoxylon,2,FALSE,TRUE,recovered_by_hierarchical_rules,exact_accepted,exact_accepted_unique,Acacia doratoxylon,wfo-0000192748,Fabaceae,Acacia,species
Acacia floribunda,acacia floribunda,acacia floribunda,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Acacia floribunda,wfo-0000192754,Fabaceae,Acacia,species
Acacia implexa,acacia implexa,acacia implexa,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Acacia implexa,wfo-0000192743,Fabaceae,Acacia,species
Acacia mabellae,acacia mabellae,acacia mabellae,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Acacia mabellae,wfo-0000185316,Fabaceae,Acacia,species
Acacia obtusifolia,acacia obtusifolia,acacia obtusifolia,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Acacia obtusifolia,wfo-0000185319,Fabaceae,Acacia,species
Acacia oswaldii,acacia oswaldii,acacia oswaldii,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Acacia oswaldii,wfo-0000185318,Fabaceae,Acacia,species
Acacia pubifolia,acacia pubifolia,acacia pubifolia,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Acacia pubifolia,wfo-0000202808,Fabaceae,Acacia,species
Acacia pycnostachya,acacia pycnostachya,acacia pycnostachya,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Acacia pycnostachya,wfo-0000202826,Fabaceae,Acacia,species
Acacia rigens,acacia rigens,acacia rigens,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Acacia rigens,wfo-0000185324,Fabaceae,Acacia,species
Acacia trinervata,acacia trinervata,acacia trinervata,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Acacia trinervata,wfo-0000202195,Fabaceae,Acacia,species
Acacia trineura,acacia trineura,acacia trineura,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Acacia trineura,wfo-0000202192,Fabaceae,Acacia,species
Acacia verniciflua,acacia verniciflua,acacia verniciflua,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Acacia verniciflua,wfo-0000185333,Fabaceae,Acacia,species
Mimosa glaucescens,mimosa glaucescens,mimosa glaucescens,2,FALSE,FALSE,unresolved_by_both,exact_conflict,exact_synonym_conflict,NA,NA,NA,NA,NA
Tectaria subtriphylla,tectaria subtriphylla,tectaria subtriphylla,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Tectaria subtriphylla,wfo-0001117092,Tectariaceae,Tectaria,species
Parkia biglobosa,parkia biglobosa,parkia biglobosa,2,FALSE,TRUE,recovered_by_hierarchical_rules,exact_accepted,exact_accepted_unique,Parkia biglobosa,wfo-0000179230,Fabaceae,Parkia,species
Parkia biglobosa ex,parkia biglobosa ex,parkia biglobosa,2,FALSE,FALSE,unresolved_by_both,canonical_conflict,canonical_conflict,NA,NA,NA,NA,NA
Coffea,coffea,coffea,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Coffea,wfo-4000008851,Rubiaceae,Coffea,genus
Onobrychis cyri,onobrychis cyri,onobrychis cyri,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Onobrychis cyri,wfo-0000213873,Fabaceae,Onobrychis,species
Onobrychis viciifolia,onobrychis viciifolia,onobrychis viciifolia,2,FALSE,TRUE,recovered_by_hierarchical_rules,exact_accepted,exact_accepted_unique,Onobrychis viciifolia,wfo-0000205013,Fabaceae,Onobrychis,species
Musa,musa,musa,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Musa,wfo-4000025011,Musaceae,Musa,genus
Ananas comosus,ananas comosus,ananas comosus,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Ananas comosus,wfo-0000339432,Bromeliaceae,Ananas,species
Annona reticulata,annona reticulata,annona reticulata,2,FALSE,TRUE,recovered_by_hierarchical_rules,exact_accepted,exact_accepted_unique,Annona reticulata,wfo-0000537905,Annonaceae,Annona,species
Crataegus germanica,crataegus germanica,crataegus germanica,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Crataegus germanica,wfo-0000990421,Rosaceae,Crataegus,species
Cucurbita pepo,cucurbita pepo,cucurbita pepo,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Cucurbita pepo,wfo-0000629123,Cucurbitaceae,Cucurbita,species
Ficus carica,ficus carica,ficus carica,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Ficus carica,wfo-0000687690,Moraceae,Ficus,species
Mespilus germanica,mespilus germanica,mespilus germanica,1,TRUE,TRUE,resolved_by_both,exact_synonym,exact_synonym_unique,Crataegus germanica,wfo-0000990421,Rosaceae,Crataegus,species
Persea americana,persea americana,persea americana,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Persea americana,wfo-0000465160,Lauraceae,Persea,species
Pyrus communis,pyrus communis,pyrus communis,4,FALSE,TRUE,recovered_by_hierarchical_rules,exact_accepted,exact_accepted_unique,Pyrus communis,wfo-0001015799,Rosaceae,Pyrus,species
Solanum melongena,solanum melongena,solanum melongena,2,FALSE,TRUE,recovered_by_hierarchical_rules,exact_accepted,exact_accepted_unique,Solanum melongena,wfo-0001029464,Solanaceae,Solanum,species
Triticum aestivum,triticum aestivum,triticum aestivum,2,FALSE,TRUE,recovered_by_hierarchical_rules,exact_accepted,exact_accepted_unique,Triticum aestivum,wfo-0000905667,Poaceae,Triticum,species
Castanea,castanea,castanea,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Castanea,wfo-4000006925,Fagaceae,Castanea,genus
Cydonia,cydonia,cydonia,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Cydonia,wfo-4000010308,Rosaceae,Cydonia,genus
Chrysophyllum cainito,chrysophyllum cainito,chrysophyllum cainito,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Chrysophyllum cainito,wfo-0000854556,Sapotaceae,Chrysophyllum,species
Vitellaria paradoxa,vitellaria paradoxa,vitellaria paradoxa,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Vitellaria paradoxa,wfo-0000332885,Sapotaceae,Vitellaria,species
Senegalia polyacantha,senegalia polyacantha,senegalia polyacantha,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Senegalia polyacantha,wfo-0000744649,Fabaceae,Senegalia,species
Acacia catechu,acacia catechu,acacia catechu,3,FALSE,FALSE,unresolved_by_both,exact_conflict,exact_synonym_conflict,NA,NA,NA,NA,NA
Macadamia,macadamia,macadamia,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Macadamia,wfo-4000022597,Proteaceae,Macadamia,genus
Corylus,corylus,corylus,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Corylus,wfo-4000009390,Betulaceae,Corylus,genus
Pinus,pinus,pinus,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Pinus,wfo-4000029794,Pinaceae,Pinus,genus
Anacardium occidentale,anacardium occidentale,anacardium occidentale,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Anacardium occidentale,wfo-0000533072,Anacardiaceae,Anacardium,species
Arachis hypogaea,arachis hypogaea,arachis hypogaea,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Arachis hypogaea,wfo-0000174378,Fabaceae,Arachis,species
Bertholletia excelsa,bertholletia excelsa,bertholletia excelsa,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Bertholletia excelsa,wfo-0000775013,Lecythidaceae,Bertholletia,species
Carya illinoiensis,carya illinoiensis,carya illinoiensis,0,FALSE,FALSE,unresolved_by_both,unresolved,no_match,NA,NA,NA,NA,NA
Juglans regia,juglans regia,juglans regia,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Juglans regia,wfo-0000355051,Juglandaceae,Juglans,species
Pistacia vera,pistacia vera,pistacia vera,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Pistacia vera,wfo-0000393766,Anacardiaceae,Pistacia,species
Prunus dulcis,prunus dulcis,prunus dulcis,2,FALSE,FALSE,unresolved_by_both,exact_conflict,exact_synonym_conflict,NA,NA,NA,NA,NA
Carya illinoinensis,carya illinoinensis,carya illinoinensis,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Carya illinoinensis,wfo-0000588763,Juglandaceae,Carya,species
Sempervivum tectorum,sempervivum tectorum,sempervivum tectorum,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Sempervivum tectorum,wfo-0000441750,Crassulaceae,Sempervivum,species
Combretum quadrangulare,combretum quadrangulare,combretum quadrangulare,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Combretum quadrangulare,wfo-0000616706,Combretaceae,Combretum,species
Salacia chinensis,salacia chinensis,salacia chinensis,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Salacia chinensis,wfo-0001065503,Celastraceae,Salacia,species
Acacia decurrens,acacia decurrens,acacia decurrens,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Acacia decurrens,wfo-0000192434,Fabaceae,Acacia,species
Acacia elata,acacia elata,acacia elata,2,FALSE,TRUE,recovered_by_hierarchical_rules,exact_accepted,exact_accepted_unique,Acacia elata,wfo-0000193822,Fabaceae,Acacia,species
Acacia fimbriata,acacia fimbriata,acacia fimbriata,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Acacia fimbriata,wfo-0000195813,Fabaceae,Acacia,species
Acacia holosericea,acacia holosericea,acacia holosericea,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Acacia holosericea,wfo-0000186999,Fabaceae,Acacia,species
Acacia horrida,acacia horrida,acacia horrida,2,FALSE,FALSE,unresolved_by_both,exact_conflict,exact_synonym_conflict,NA,NA,NA,NA,NA
Acacia longifolia,acacia longifolia,acacia longifolia,2,FALSE,TRUE,recovered_by_hierarchical_rules,exact_accepted,exact_accepted_unique,Acacia longifolia,wfo-0000210768,Fabaceae,Acacia,species
Acacia mellifera,acacia mellifera,acacia mellifera,1,TRUE,TRUE,resolved_by_both,exact_synonym,exact_synonym_unique,Senegalia mellifera,wfo-0000745787,Fabaceae,Senegalia,species
Acacia retinodes,acacia retinodes,acacia retinodes,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Acacia retinodes,wfo-0000181109,Fabaceae,Acacia,species
Acacia saligna,acacia saligna,acacia saligna,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Acacia saligna,wfo-0001054072,Fabaceae,Acacia,species
Acacia sieberiana,acacia sieberiana,acacia sieberiana,3,FALSE,FALSE,unresolved_by_both,exact_conflict,exact_synonym_conflict,NA,NA,NA,NA,NA
Acacia tortilis,acacia tortilis,acacia tortilis,1,TRUE,TRUE,resolved_by_both,exact_synonym,exact_synonym_unique,Vachellia tortilis,wfo-0001285358,Fabaceae,Vachellia,species
Vachellia seyal,vachellia seyal,vachellia seyal,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Vachellia seyal,wfo-0001284777,Fabaceae,Vachellia,species
Vachellia tortilis,vachellia tortilis,vachellia tortilis,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Vachellia tortilis,wfo-0001285358,Fabaceae,Vachellia,species
Acacia polyacantha,acacia polyacantha,acacia polyacantha,1,TRUE,TRUE,resolved_by_both,exact_synonym,exact_synonym_unique,Senegalia polyacantha,wfo-0000744649,Fabaceae,Senegalia,species
Eschweilera coriacea,eschweilera coriacea,eschweilera coriacea,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Eschweilera coriacea,wfo-0000775226,Lecythidaceae,Eschweilera,species
Uncaria guianensis,uncaria guianensis,uncaria guianensis,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Uncaria guianensis,wfo-0000329248,Rubiaceae,Uncaria,species
Uncaria tomentosa,uncaria tomentosa,uncaria tomentosa,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Uncaria tomentosa,wfo-0000329329,Rubiaceae,Uncaria,species
Salacia reticulata,salacia reticulata,salacia reticulata,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Salacia reticulata,wfo-0000435705,Celastraceae,Salacia,species
Rhodiola rosea,rhodiola rosea,rhodiola rosea,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Rhodiola rosea,wfo-0000399342,Crassulaceae,Rhodiola,species
